Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,IF_Outlier,DBSCAN_Outlier,OCSVM_Outlier,Hard_Voting_Outlier,Soft_Vote_Outlier,Soft_Voting_Outlier
210,-1.3618267199139276,2,1,3,9,2,0,-0.2780224073518738,-1.0156152837173416,-0.3799328152768257,-0.6989703648748821,-0.4730902839178099,0.2255540223354865,0.0287100001845974,-0.3985291208194162,0.0,1.434335304864806e-16,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
542,-0.8088231377539719,2,1,1,0,1,0,-0.2239530079979716,-2.548102731800733,-0.5187736347042132,0.205949044099033,-0.7481734729201344,0.9433736982515633,0.6726267220063425,-0.9729386754591032,-0.6483122638590035,-0.9382918694828236,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
542,-0.8088231377539719,2,1,2,0,1,0,-0.2341349078763038,-2.548102731800733,-0.5187736347042132,0.205949044099033,-0.7481734729201344,0.9433736982515633,0.6726267220063425,-0.6857338951951014,-0.5217904327726104,-0.9183775515763108,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
581,-0.8088231377539719,2,1,0,0,1,0,-0.2211442080315351,-2.548102731800733,0.4909777793131505,0.3986286182038083,-0.7376338871346046,1.0123948209358011,0.7426176700304453,0.0,-0.5796522685930217,-0.9112511251726556,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
581,-0.8088231377539719,2,1,1,0,1,0,-0.2004293082790661,-2.548102731800733,0.4909777793131505,0.3986286182038083,-0.7376338871346046,1.0123948209358011,0.7426176700304453,0.0,-0.66766745543573,-0.9102897443090384,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
581,-0.8088231377539719,2,1,2,0,1,0,-0.1488176088957958,-2.548102731800733,0.4909777793131505,0.3986286182038083,-0.7376338871346046,1.0123948209358011,0.7426176700304453,0.0,-0.5268839042077474,-0.894800830408666,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
581,-0.8088231377539719,2,1,3,0,1,0,-0.2313261079098673,-2.548102731800733,0.4909777793131505,0.3986286182038083,-0.7376338871346046,1.0123948209358011,0.7426176700304453,0.0,-0.6250860339977333,-0.901637316536485,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
766,-0.8088231377539719,2,1,0,8,1,0,-0.2351882078637175,-2.548102731800733,-0.5187736347042132,-0.7899134373790395,0.5049832769793434,1.1366328417674298,0.8686013764738302,0.0,-0.6099584237591429,-0.8146857584405788,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
766,-0.8088231377539719,2,1,1,8,1,0,-0.2587119075826231,-2.548102731800733,-0.5187736347042132,-0.7899134373790395,0.5049832769793434,1.1366328417674298,0.8686013764738302,0.0,-0.7349522134072946,-0.8216557697018023,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
766,-0.8088231377539719,2,1,2,8,1,0,-0.1779589085475743,-2.548102731800733,-0.5187736347042132,-0.7899134373790395,0.5049832769793434,1.1366328417674298,0.8686013764738302,0.0,-0.5989565254038043,-0.7893693956986632,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
766,-0.8088231377539719,2,1,3,8,1,0,-0.2418591077840041,-2.548102731800733,-0.5187736347042132,-0.7899134373790395,0.5049832769793434,1.1366328417674298,0.8686013764738302,0.0,-0.6278365085865679,-0.766216139899886,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
905,-0.8088231377539719,2,1,0,6,1,0,-0.2825867072973331,-2.548102731800733,-0.3925547079520428,-0.7578704447489237,0.2246302950842542,1.3229898730148728,1.0575769361389076,-1.116541062646946,-0.0981233130689681,-0.8584409131122082,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
905,-0.8088231377539719,2,1,1,6,1,0,-0.1769056085601605,-2.548102731800733,-0.3925547079520428,-0.7578704447489237,0.2246302950842542,1.3229898730148728,1.0575769361389076,-1.403745837022631,-0.3608524068073622,-0.8441434541303545,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
905,-0.8088231377539719,2,1,2,6,1,0,0.0242746890358522,-2.548102731800733,-0.3925547079520428,-0.7578704447489237,0.2246302950842542,1.3229898730148728,1.0575769361389076,-1.116541062646946,-0.3110147476264115,-0.8403965338538079,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
905,-0.8088231377539719,2,1,3,6,1,0,0.0720242884652724,-2.548102731800733,-0.3925547079520428,-0.7578704447489237,0.2246302950842542,1.3229898730148728,1.0575769361389076,-0.5421315080072588,-0.3160925468910304,-0.8758936734241973,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
824,-0.8088231377539719,2,1,0,6,1,0,-0.1888430084175156,-2.548102731800733,-0.5187736347042132,-0.5972338632742643,0.4638788924157777,1.4127173325043825,1.1485651685702412,0.0,-0.061450318551173,-0.8393118990177888,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
824,-0.8088231377539719,2,1,1,6,1,0,-0.2523921076581409,-2.548102731800733,-0.5187736347042132,-0.5972338632742643,0.4638788924157777,1.4127173325043825,1.1485651685702412,0.0,-0.2933364836083721,-0.8471015491046467,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
824,-0.8088231377539719,2,1,2,6,1,0,-0.1990249082958478,-2.548102731800733,-0.5187736347042132,-0.5972338632742643,0.4638788924157777,1.4127173325043825,1.1485651685702412,0.0,-0.082513781950619,-0.7729519686337323,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
824,-0.8088231377539719,2,1,3,6,1,0,-0.1091433093698805,-2.548102731800733,-0.5187736347042132,-0.5972338632742643,0.4638788924157777,1.4127173325043825,1.1485651685702412,0.0,-0.216605295037368,-0.8419741844986892,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
899,-0.8088231377539719,2,1,0,6,1,0,-0.0922905095712616,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.3879938747599641,1.502444791993892,1.2395534010015747,-1.9781553916623176,0.1328225193700326,-0.8273668298205636,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
899,-0.8088231377539719,2,1,1,6,1,0,-0.1389868090132681,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.3879938747599641,1.502444791993892,1.2395534010015747,-1.6909506113983162,-0.4046988002985084,-0.8359734775750628,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
899,-0.8088231377539719,2,1,2,6,1,0,-0.2257085079769944,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.3879938747599641,1.502444791993892,1.2395534010015747,-1.5473482242104737,0.1761315794524711,-0.7517382018826894,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
899,-0.8088231377539719,2,1,3,6,1,0,-0.1755012085769423,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.3879938747599641,1.502444791993892,1.2395534010015747,-1.116541062646946,-0.1004875788660248,-0.8024624874430022,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
964,-0.8088231377539719,2,1,0,5,1,0,-0.1930562083671703,-2.548102731800733,-0.2911820266235279,-0.5866934051722525,0.904433578250918,1.612878588288673,1.3515389178401391,-1.9781553916623176,0.1545207077930613,-0.79369560958494,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
964,-0.8088231377539719,2,1,1,5,1,0,-0.1930562083671703,-2.548102731800733,-0.2911820266235279,-0.5866934051722525,0.904433578250918,1.612878588288673,1.3515389178401391,-2.265360166038003,-0.0844649731479034,-0.694513150488448,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
964,-0.8088231377539719,2,1,2,5,1,0,-0.2225486080147533,-2.548102731800733,-0.2911820266235279,-0.5866934051722525,0.904433578250918,1.612878588288673,1.3515389178401391,-1.9781553916623176,0.3033519438777799,-0.7496323200024919,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
964,-0.8088231377539719,2,1,3,5,1,0,0.4533188839090245,-2.548102731800733,-0.2911820266235279,-0.5866934051722525,0.904433578250918,1.612878588288673,1.3515389178401391,-1.5473482242104737,-0.044430287465977,-0.7190283625106827,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
1046,-0.8088231377539719,2,1,0,5,1,0,-0.2386992078217631,-2.548102731800733,-0.5187736347042132,-0.725827452118808,0.6683468566550534,1.7095081600466064,1.4495262450738828,-2.408962553225846,-0.1337419943005562,-0.7837564852081071,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
1046,-0.8088231377539719,2,1,1,5,1,0,-0.2453701077420498,-2.548102731800733,-0.5187736347042132,-0.725827452118808,0.6683468566550534,1.7095081600466064,1.4495262450738828,-2.5525649404136885,-0.0549876644656353,-0.6648560075018854,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
1046,-0.8088231377539719,2,1,2,5,1,0,-0.1579462087867143,-2.548102731800733,-0.5187736347042132,-0.725827452118808,0.6683468566550534,1.7095081600466064,1.4495262450738828,-2.408962553225846,0.0862218861189442,-0.7399019803378687,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
1150,-0.8088231377539719,2,1,0,1,1,0,-0.0642025099068968,-2.548102731800733,0.0109483177281242,0.8805383626277868,0.7326383299467844,1.86135462995193,1.6035063307269088,-1.2601434498347883,-0.6113058785169574,-0.8264845235776292,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
1150,-0.8088231377539719,2,1,1,1,1,0,-0.1565418088034961,-2.548102731800733,0.0109483177281242,0.8805383626277868,0.7326383299467844,1.86135462995193,1.6035063307269088,-1.116541062646946,-0.631976111776623,-0.8212406279835918,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
1150,-0.8088231377539719,2,1,2,1,1,0,-0.1368802090384407,-2.548102731800733,0.0109483177281242,0.8805383626277868,0.7326383299467844,1.86135462995193,1.6035063307269088,-0.9729386754591032,-0.5461835306342646,-0.7501567095497838,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
1150,-0.8088231377539719,2,1,3,1,1,0,-0.0610426099446557,-2.548102731800733,0.0109483177281242,0.8805383626277868,0.7326383299467844,1.86135462995193,1.6035063307269088,-0.6857338951951014,-0.6799843954740077,-0.7774249667760466,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
1281,-0.8088231377539719,2,1,0,11,1,0,-0.2211442080315351,-2.548102731800733,-0.5187736347042132,2.080042494636727,0.3384578215679746,1.944179977173016,1.687495468355832,-0.9729386754591032,-0.7248365790861361,-0.8592297384548353,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
1281,-0.8088231377539719,2,1,1,11,1,0,-0.2211442080315351,-2.548102731800733,-0.5187736347042132,2.080042494636727,0.3384578215679746,1.944179977173016,1.687495468355832,-1.403745837022631,-0.7135901941006789,-0.8571787926124521,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
1281,-0.8088231377539719,2,1,2,11,1,0,-0.2246552079895807,-2.548102731800733,-0.5187736347042132,2.080042494636727,0.3384578215679746,1.944179977173016,1.687495468355832,-0.9729386754591032,-0.5869461196992264,-0.7554006051841942,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
1281,-0.8088231377539719,2,1,3,11,1,0,-0.2179843080692941,-2.548102731800733,-0.5187736347042132,2.080042494636727,0.3384578215679746,1.944179977173016,1.687495468355832,-0.2549267336315733,-0.6969651032526119,-0.8097506700073446,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
1260,-0.8088231377539719,2,1,0,11,1,0,-0.2221975080189488,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.3521592830891633,2.040809548930949,1.785482795589576,-1.8345530044744756,-0.6162845153134625,-0.8566660561518564,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
1260,-0.8088231377539719,2,1,1,11,1,0,-0.2657339074987142,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.3521592830891633,2.040809548930949,1.785482795589576,-2.265360166038003,-0.6985950141457372,-0.834105651885643,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
1260,-0.8088231377539719,2,1,2,11,1,0,-0.2253574079811898,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.3521592830891633,2.040809548930949,1.785482795589576,-1.5473482242104737,-0.589227994887999,-0.7559133416447901,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
1260,-0.8088231377539719,2,1,3,11,1,0,-0.2386992078217631,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.3521592830891633,2.040809548930949,1.785482795589576,-1.2601434498347883,-0.6340505437944178,-0.8164162439950894,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
179,-0.8088231377539719,2,1,0,10,1,0,-0.2418591077840041,-2.548102731800733,-0.0138979276955313,0.4842171379921439,-0.2854856569353818,2.1857539065678493,1.9324637864401917,-0.6857338951951014,-0.4702445016149328,-0.8447022054180797,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
179,-0.8088231377539719,2,1,1,10,1,0,-0.2113134081490074,-2.548102731800733,-0.0138979276955313,0.4842171379921439,-0.2854856569353818,2.1857539065678493,1.9324637864401917,-1.116541062646946,-0.6136766578998625,-0.8310292331220684,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
179,-0.8088231377539719,2,1,2,10,1,0,-0.2011315082706752,-2.548102731800733,-0.0138979276955313,0.4842171379921439,-0.2854856569353818,2.1857539065678493,1.9324637864401917,-0.829336282382944,-0.5134371395512225,-0.7857375124495676,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
179,-0.8088231377539719,2,1,3,10,1,0,-0.1804166085182061,-2.548102731800733,-0.0138979276955313,0.4842171379921439,-0.2854856569353818,2.1857539065678493,1.9324637864401917,-0.2549267336315733,-0.5566297775645158,-0.8280382704487177,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,1
191,-0.8088231377539719,2,1,0,10,1,0,-0.1976205083126296,-2.548102731800733,-0.3677084625283872,0.3341210146194963,-0.3856117218979136,2.199558131104697,1.946461976045012,0.0,-0.4669846798286819,-0.845556766158824,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
191,-0.8088231377539719,2,1,1,10,1,0,0.0502560887253897,-2.548102731800733,-0.3677084625283872,0.3341210146194963,-0.3856117218979136,2.199558131104697,1.946461976045012,0.0,-0.6036643483258156,-0.8346916364235734,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
573,-0.5323213466739939,2,1,3,0,2,0,-0.2127178081322256,-0.997795662228,-0.4939273892805576,-0.79033505570312,0.9234048326648716,3.407427778078864,3.17130356646681,-0.6857338951951014,-0.4921900871755318,-0.756041525759939,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,-1,1,-1
561,-0.5323213466739939,2,1,0,0,2,0,-0.179714408526597,-0.997795662228,-0.5187736347042132,-0.7363679102208197,0.2256842536628073,3.5040573498367977,3.269290893700554,-1.2601434498347883,-0.372217005121174,-0.2751374536249243,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,-1,1,-1
561,-0.5323213466739939,2,1,1,0,2,0,-0.1435511089587273,-0.997795662228,-0.5187736347042132,-0.7363679102208197,0.2256842536628073,3.5040573498367977,3.269290893700554,-1.403745837022631,-0.4185530426205619,-0.2831337010579526,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
561,-0.5323213466739939,2,1,2,0,2,0,-0.176554508564356,-0.997795662228,-0.5187736347042132,-0.7363679102208197,0.2256842536628073,3.5040573498367977,3.269290893700554,-1.2601434498347883,-0.2368179809247117,-0.2358276585817358,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
561,-0.5323213466739939,2,1,3,0,2,0,-0.2523921076581409,-0.997795662228,-0.5187736347042132,-0.7363679102208197,0.2256842536628073,3.5040573498367977,3.269290893700554,-0.9729386754591032,-0.3385709879433246,-0.3334917463527116,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
624,-0.5323213466739939,2,1,0,0,2,0,-0.1818210085014244,-0.997795662228,-0.5187736347042132,0.0027290118922459,0.7379081228395493,-1.2791064521809048,-1.3851071499022778,-1.116541062646946,-0.0460019869010097,0.0148028068694607,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
624,-0.5323213466739939,2,1,1,0,2,0,-0.1516264088622322,-0.997795662228,-0.5187736347042132,0.0027290118922459,0.7379081228395493,-1.2791064521809048,-1.3851071499022778,-1.403745837022631,0.0098806709717999,0.137310196630569,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
624,-0.5323213466739939,2,1,2,0,2,0,-0.2857466072595742,-0.997795662228,-0.5187736347042132,0.0027290118922459,0.7379081228395493,-1.2791064521809048,-1.3851071499022778,-1.2601434498347883,0.1359659190101346,0.0364109860495793,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
624,-0.5323213466739939,2,1,3,0,2,0,-0.2822356073015285,-0.997795662228,-0.5187736347042132,0.0027290118922459,0.7379081228395493,-1.2791064521809048,-1.3851071499022778,-0.829336282382944,-0.050542453218943,-0.093238090242321,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
664,-0.5323213466739939,2,1,0,8,2,0,0.0046130892707969,-0.997795662228,1.9807586549155407,2.7976368822216884,0.1887957034134533,-1.1824768804229713,-1.287119822668534,-0.6857338951951014,0.1673999138710809,-0.4338415961518276,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
664,-0.5323213466739939,2,1,1,8,2,0,-0.0592871099656329,-0.997795662228,1.9807586549155407,2.7976368822216884,0.1887957034134533,-1.1824768804229713,-1.287119822668534,-0.9729386754591032,0.2707828318598229,-0.0967173733101167,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
664,-0.5323213466739939,2,1,2,8,2,0,-0.0459453101250597,-0.997795662228,1.9807586549155407,2.7976368822216884,0.1887957034134533,-1.1824768804229713,-1.287119822668534,-0.829336282382944,0.103134857471357,-0.5211899148483076,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
664,-0.5323213466739939,2,1,3,8,2,0,-0.1913007083881475,-0.997795662228,1.9807586549155407,2.7976368822216884,0.1887957034134533,-1.1824768804229713,-1.287119822668534,-0.2549267336315733,-0.1011861122049405,-0.5362057682795076,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
727,-0.5323213466739939,2,1,0,8,2,0,-0.1572440087951052,-0.997795662228,-0.5187736347042132,-0.061778591692066,1.0572575721410984,-1.0927494209334618,-1.1961315902372005,-1.403745837022631,-0.6287533334495128,-0.7950461208038838,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
727,-0.5323213466739939,2,1,1,8,2,0,-0.278724607343483,-0.997795662228,-0.5187736347042132,-0.061778591692066,1.0572575721410984,-1.0927494209334618,-1.1961315902372005,-1.5473482242104737,-0.5788082075714199,-0.6848993418522775,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
727,-0.5323213466739939,2,1,2,8,2,0,-0.2099090081657892,-0.997795662228,-0.5187736347042132,-0.061778591692066,1.0572575721410984,-1.0927494209334618,-1.1961315902372005,-1.5473482242104737,-0.6898749909791715,-0.7669371755475988,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
727,-0.5323213466739939,2,1,3,8,2,0,-0.1375824090300498,-0.997795662228,-0.5187736347042132,-0.061778591692066,1.0572575721410984,-1.0927494209334618,-1.1961315902372005,-0.9729386754591032,-0.7520444483631961,-0.8058502105150619,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
784,-0.5323213466739939,2,1,0,6,2,0,-0.0589360099698284,-0.997795662228,0.4402914386488932,2.957851845372268,0.7073433240615133,-0.9961198491755284,-1.0981442630034566,-0.829336282382944,-0.7335333178080714,-0.8714987894704661,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
784,-0.5323213466739939,2,1,1,6,2,0,-0.2123667081364211,-0.997795662228,0.4402914386488932,2.957851845372268,0.7073433240615133,-0.9961198491755284,-1.0981442630034566,-0.829336282382944,-0.7176416868503602,-0.7463361570472868,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
784,-0.5323213466739939,2,1,2,6,2,0,-0.1955139083378022,-0.997795662228,0.4402914386488932,2.957851845372268,0.7073433240615133,-0.9961198491755284,-1.0981442630034566,-1.116541062646946,-0.6897003576829442,-0.7995325648340967,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
784,-0.5323213466739939,2,1,3,6,2,0,-0.1990249082958478,-0.997795662228,0.4402914386488932,2.957851845372268,0.7073433240615133,-0.9961198491755284,-1.0981442630034566,-0.3985291208194162,-0.7536161481062433,-0.842565803485473,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
866,-0.5323213466739939,2,1,0,6,2,0,-0.1316137091013723,-0.997795662228,2.586013193435791,1.2658975108373374,0.9824265130638375,-0.899490277417595,-1.0001569357697129,-0.829336282382944,-0.6331191661632043,-0.8865146429824122,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
866,-0.5323213466739939,2,1,1,6,2,0,0.2377434864850247,-0.997795662228,2.586013193435791,1.2658975108373374,0.9824265130638375,-0.899490277417595,-1.0001569357697129,-0.9729386754591032,-0.6669980277103553,-0.8602368993768796,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
866,-0.5323213466739939,2,1,2,6,2,0,-0.2099090081657892,-0.997795662228,2.586013193435791,1.2658975108373374,0.9824265130638375,-0.899490277417595,-1.0001569357697129,-0.6857338951951014,-0.5962715382721785,-0.799303664622706,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
866,-0.5323213466739939,2,1,3,6,2,0,0.1791097871856632,-0.997795662228,2.586013193435791,1.2658975108373374,0.9824265130638375,-0.899490277417595,-1.0001569357697129,-0.1113243464437307,-0.6383581653580312,-0.8712698892590756,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
1023,-0.5323213466739939,2,1,0,5,2,0,0.0260301890148751,-0.997795662228,1.4003503618189457,4.0182219304346525,1.0446100691984628,-0.678622684828033,-0.776185902092584,0.0,-0.230973586246495,-0.6658768191641748,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
1023,-0.5323213466739939,2,1,1,5,2,0,-0.1066856093992486,-0.997795662228,1.4003503618189457,4.0182219304346525,1.0446100691984628,-0.678622684828033,-0.776185902092584,0.0,-0.4026520979158,-0.7952915018185442,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
1023,-0.5323213466739939,2,1,2,5,2,0,-0.0701712098355743,-0.997795662228,1.4003503618189457,4.0182219304346525,1.0446100691984628,-0.678622684828033,-0.776185902092584,0.0,-0.0357265634337537,-0.6742344234718857,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,-1
1023,-0.5323213466739939,2,1,3,5,2,0,0.0786951883855591,-0.997795662228,1.4003503618189457,4.0182219304346525,1.0446100691984628,-0.678622684828033,-0.776185902092584,0.0,0.1673929288688075,-0.75832320300959,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,-1,1,-1
1295,-0.5323213466739939,2,1,0,11,2,0,-0.0649047098985059,-0.997795662228,0.4909777793131505,0.4095906946299006,0.8538435664803758,-0.2783001732594518,-0.3702384035527882,-0.829336282382944,0.6322737781509619,-0.8341422759243103,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
1295,-0.5323213466739939,2,1,1,11,2,0,0.2412544864430703,-0.997795662228,0.4909777793131505,0.4095906946299006,0.8538435664803758,-0.2783001732594518,-0.3702384035527882,-0.9729386754591032,-0.1347157073136446,-0.7967857623781546,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
1295,-0.5323213466739939,2,1,2,11,2,0,-0.1305604091139586,-0.997795662228,0.4909777793131505,0.4095906946299006,0.8538435664803758,-0.2783001732594518,-0.3702384035527882,-0.9729386754591032,0.7786164891676663,-0.7581474076401363,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
1295,-0.5323213466739939,2,1,3,11,2,0,1.712363468864177,-0.997795662228,0.4909777793131505,0.4095906946299006,0.8538435664803758,-0.2783001732594518,-0.3702384035527882,-0.2549267336315733,0.7181933649769234,-0.79275711873035,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,-1,0,-1,-1,-1,-1
180,-0.5323213466739939,2,1,0,10,2,0,-0.1298582091223495,-0.997795662228,-0.3160282720471835,-0.6402389323304724,0.1624467389496291,-0.1747684892330946,-0.2652519815166341,-1.403745837022631,0.6262489291616153,-0.7774208049709046,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,-1
180,-0.5323213466739939,2,1,1,10,2,0,-0.2316772079056719,-0.997795662228,-0.3160282720471835,-0.6402389323304724,0.1624467389496291,-0.1747684892330946,-0.2652519815166341,-1.5473482242104737,0.2555897342410273,-0.7329226049747024,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,-1
180,-0.5323213466739939,2,1,2,10,2,0,-0.1874386084342973,-0.997795662228,-0.3160282720471835,-0.6402389323304724,0.1624467389496291,-0.1747684892330946,-0.2652519815166341,-1.116541062646946,0.0,-0.7120011261865181,0.4451216464531034,-0.1998759659151514,-0.0691333143604971,1,0,1,1,1,1
180,-0.5323213466739939,2,1,3,10,2,0,-0.150222008879014,-0.997795662228,-0.3160282720471835,-0.6402389323304724,0.1624467389496291,-0.1747684892330946,-0.2652519815166341,-0.6857338951951014,0.0,-0.7400185113663215,-0.0765813475398859,0.1320853151484538,-0.0843190281158941,1,0,1,1,1,-1
268,-0.5323213466739939,2,1,0,9,2,0,-0.2481789077084862,-0.997795662228,-0.4183948031926446,-0.6727035432846686,-0.8135189047904182,0.0184906542827721,-0.0692773270491464,-1.2601434498347883,0.0,-0.85423777959465,0.352933166005911,0.1261981298114279,-0.3576618757130411,1,0,1,1,1,1
268,-0.5323213466739939,2,1,1,9,2,0,-0.2341349078763038,-0.997795662228,-0.4183948031926446,-0.6727035432846686,-0.8135189047904182,0.0184906542827721,-0.0692773270491464,-1.116541062646946,-0.3598869097771042,-0.8248276495377459,0.6137846630024056,-0.1358765655252172,-0.631004723310188,1,0,1,1,1,1
