Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,outlier_naive_bayes
,2014.0,,,,,,,,167.0,0.0,30.99,-7.15,298.0,314.0,0.447946198,7.732888889,9.097308824,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,,22.86,-10.5,315.0,331.0,0.450980337,5.820625817,9.200859477,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,,22.86,-10.5,315.0,331.0,0.377722648,3.969580065,7.239,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,,22.86,-10.5,315.0,331.0,0.414021093,8.069065359,7.993529412,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,,22.86,-10.5,315.0,331.0,0.454815278,7.792861111,9.510058824,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,0.0,6.09,7.02,334.0,350.0,0.378136442,5.852168301,9.808052288,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,0.0,6.09,7.02,334.0,350.0,0.368360887,4.044493464,7.239,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,0.0,6.09,7.02,334.0,350.0,0.358721521,8.782714052,7.922558824,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,0.0,6.09,7.02,334.0,350.0,0.406715622,7.859888889,9.971367647,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,12.95,21.83,0.35,349.0,365.0,0.41459058,5.611283333,9.770533333,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,12.95,21.83,0.35,349.0,365.0,0.390202899,3.68935,7.133166667,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,12.95,21.83,0.35,349.0,365.0,0.365815217,8.322733333,7.7597,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,12.95,21.83,0.35,349.0,365.0,0.463365942,7.20725,9.973733333,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,6.35,22.6,7.62,365.0,381.0,0.463365942,6.323134615,15.34013462,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,6.35,22.6,7.62,365.0,381.0,0.365815217,7.641980769,34.52201923,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,6.35,22.6,7.62,365.0,381.0,0.390202899,3.888153846,7.529634615,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,6.35,22.6,7.62,365.0,381.0,0.487753623,4.843096154,11.37382692,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,,22.09,6.47,378.0,394.0,0.41459058,17.02253571,39.28382143,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,,22.09,6.47,378.0,394.0,0.365815217,,24.997062683005417,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,,22.09,6.47,378.0,394.0,0.41459058,14.15142857,9.665607143,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,,22.09,6.47,378.0,394.0,0.512141304,18.76425,23.25007143,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,5.08,7.37,20.77,14.0,413.0,0.317039855,,12.68369595,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,5.08,7.37,20.77,14.0,413.0,0.341427536,,15.55063514,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,5.08,7.37,20.77,14.0,413.0,0.317039855,,12.30784459,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,5.08,7.37,20.77,14.0,413.0,0.390202899,11.451364271912443,24.997062683005417,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,0.0,8.89,24.71,28.0,427.0,0.268264493,11.451364271912443,12.89993919,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,0.0,8.89,24.71,28.0,427.0,0.292652174,11.451364271912443,22.56652703,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,0.0,8.89,24.71,28.0,427.0,0.292652174,11.451364271912443,13.48516892,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,0.0,8.89,24.71,28.0,427.0,0.365815217,11.451364271912443,21.30167568,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,,52.84,16.32,44.0,15.0,0.366733297,18.07089865,13.14707432,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,,52.84,16.32,44.0,15.0,0.352692684,,30.58468919,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,,52.84,16.32,44.0,15.0,0.348297577,,14.83068243,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,,52.84,16.32,44.0,15.0,0.383382142,,16.52372973,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,9.14,,19.73,55.0,26.0,0.317039855,14.38898661,12.50269643,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,9.14,,19.73,55.0,26.0,0.268264493,,31.07417857,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,9.14,,19.73,55.0,26.0,0.341427536,,14.47629911,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,9.14,,19.73,55.0,26.0,0.41459058,17.91266964,13.94958929,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,0.0,7.11,17.87,71.0,42.0,0.195101449,11.76734375,10.144125,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,0.0,7.11,17.87,71.0,42.0,0.146326087,,23.01875,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,0.0,7.11,17.87,71.0,42.0,0.21948913,,11.72765625,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,0.0,7.11,17.87,71.0,42.0,0.341427536,13.8668125,11.445875,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,7.62,8.64,20.24,91.0,62.0,0.170713768,8.490290179,7.195910714,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,7.62,8.64,20.24,91.0,62.0,0.243876812,16.05302679,12.94946429,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,7.62,8.64,20.24,91.0,62.0,0.146326087,12.72324554,8.291852679,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,7.62,8.64,20.24,91.0,62.0,0.243876812,8.809491071,8.316232143,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,0.25,30.98,12.37,119.0,90.0,0.341427536,6.358355263,5.658184211,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,0.25,30.98,12.37,119.0,90.0,0.341427536,7.414460526,5.223710526,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,0.25,30.98,12.37,119.0,90.0,0.341427536,6.913144737,5.671552632,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,0.25,30.98,12.37,119.0,90.0,0.463365942,5.059947368,6.38175,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,3.04,,10.4,140.0,111.0,0.365815217,10.04660714,3.58775,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,3.04,,10.4,140.0,111.0,0.341427536,12.79978571,3.533321429,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,3.04,,10.4,140.0,111.0,0.390202899,10.90385714,3.859892857,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,3.04,,10.4,140.0,111.0,0.487753623,8.935357143,4.304392857,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,0.0,5.84,7.78,175.0,146.0,0.365815217,6.182783333,4.783666667,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,0.0,5.84,7.78,175.0,146.0,0.365815217,7.177616667,4.270375,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,0.0,5.84,7.78,175.0,146.0,0.390202899,10.75160833,4.493683333,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,0.0,5.84,7.78,175.0,146.0,0.438978261,10.8458,5.514975,128.3333333,491.6666667,1.806,
,2014.0,,,,,,,,167.0,0.51,3.56,-2.23,205.0,176.0,0.420488592,6.623415468,4.526544964,162.5,490.375,1.4964,
,2014.0,,,,,,,,167.0,0.51,3.56,-2.23,205.0,176.0,0.377406356,7.000989209,4.384241007,183.25,432.875,1.1868,
,2014.0,,,,,,,,167.0,0.51,3.56,-2.23,205.0,176.0,0.380379662,10.64013309,4.507129496,169.8333333,418.8333333,1.8232,
,2014.0,,,,,,,,167.0,0.51,3.56,-2.23,205.0,176.0,0.414964161,10.60678417,5.183929856,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.381,6.0833,2.64,325.0,273.0,0.390202899,6.065131944,,162.5,490.375,1.4964,
,,,,,,,,,,0.381,6.0833,2.64,325.0,273.0,0.41459058,3.406069444,17.37077778,183.25,432.875,1.1868,
,,,,,,,,,,0.381,6.0833,2.64,325.0,273.0,0.463365942,6.218464286,12.9000754,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.381,6.0833,2.64,325.0,273.0,0.512141304,5.627413793,20.60402956,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,0.0,10.1,341.0,289.0,0.317039855,5.583002315,47.8901713,162.5,490.375,1.4964,
,,,,,,,,,,0.0,0.0,10.1,341.0,289.0,0.341427536,6.339416667,12.75762037,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.0,0.0,10.1,341.0,289.0,0.463365942,5.609896552,17.7362069,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,0.0,13.38,354.0,302.0,0.268264493,5.191271991,41.39700231,162.5,490.375,1.4964,
,,,,,,,,,,0.0,0.0,13.38,354.0,302.0,0.268264493,3.261136574,15.10300463,183.25,432.875,1.1868,
,,,,,,,,,,0.0,0.0,13.38,354.0,302.0,0.41459058,5.595663793,15.40610099,128.3333333,491.6666667,1.806,
,,,,,,,,,,2.9083,50.5206,12.25,369.0,317.0,0.5310472755633546,4.478055556,24.997062683005417,162.5,490.375,1.4964,
,,,,,,,,,,2.9083,50.5206,12.25,369.0,317.0,0.5310472755633546,3.010555556,13.16222222,183.25,432.875,1.1868,
,,,,,,,,,,2.9083,50.5206,12.25,369.0,317.0,0.5310472755633546,6.19,11.81888889,169.8333333,418.8333333,1.8232,
,,,,,,,,,,2.9083,50.5206,12.25,369.0,317.0,0.5310472755633546,5.271724138,12.01655172,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,1.6383,13.61,385.0,333.0,0.292652174,4.257145833,25.91329167,162.5,490.375,1.4964,
,,,,,,,,,,0.0,1.6383,13.61,385.0,333.0,0.292652174,3.106208333,12.67883333,183.25,432.875,1.1868,
,,,,,,,,,,0.0,1.6383,13.61,385.0,333.0,0.292652174,6.63575,14.57325,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.0,1.6383,13.61,385.0,333.0,0.341427536,5.561724138,9.849694581,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.635,3.81,19.93,397.0,345.0,0.292652174,3.895548611,19.91959722,162.5,490.375,1.4964,
,,,,,,,,,,0.635,3.81,19.93,397.0,345.0,0.292652174,3.046236111,11.74044444,183.25,432.875,1.1868,
,,,,,,,,,,0.635,3.81,19.93,397.0,345.0,0.292652174,6.678083333,17.40958333,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.635,3.81,19.93,397.0,345.0,0.390202899,3.915019231,10.57763462,128.3333333,491.6666667,1.806,
,,,,,,,,,,1.7653,10.1346,19.9,432.0,380.0,0.21948913,2.845152778,21.7566875,162.5,490.375,1.4964,
,,,,,,,,,,1.7653,10.1346,19.9,432.0,380.0,0.243876812,4.346222222,11.60374306,183.25,432.875,1.1868,
,,,,,,,,,,1.7653,10.1346,19.9,432.0,380.0,0.292652174,9.4615,21.48769444,169.8333333,418.8333333,1.8232,
,,,,,,,,,,1.7653,10.1346,19.9,432.0,380.0,0.292652174,4.503208333,17.85231944,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,9.525,19.91,441.0,389.0,0.5310472755633546,2.560410714,21.58773214,162.5,490.375,1.4964,
,,,,,,,,,,0.0,9.525,19.91,441.0,389.0,0.5310472755633546,4.637767857,11.318875,183.25,432.875,1.1868,
,,,,,,,,,,0.0,9.525,19.91,441.0,389.0,0.5310472755633546,10.06701786,21.10014286,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.0,9.525,19.91,441.0,389.0,0.5310472755633546,4.803321429,18.4785,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,0.0,20.91,446.0,394.0,0.097550725,2.3733125,18.2483125,162.5,490.375,1.4964,
,,,,,,,,,,0.0,0.0,20.91,446.0,394.0,0.113809179,4.5640625,10.4060625,183.25,432.875,1.1868,
,,,,,,,,,,0.0,0.0,20.91,446.0,394.0,0.121938406,9.9139375,18.526125,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.0,0.0,20.91,446.0,394.0,0.121938406,4.34975,16.494125,128.3333333,491.6666667,1.806,
,,,,,,,,,,,22.098,22.2,474.0,422.0,0.243876812,2.07645,3.9004875,162.5,490.375,1.4964,
,,,,,,,,,,,22.098,22.2,474.0,422.0,0.292652174,3.7988875,6.30555,183.25,432.875,1.1868,
,,,,,,,,,,,22.098,22.2,474.0,422.0,0.341427536,6.848475,6.3373,169.8333333,418.8333333,1.8232,
,,,,,,,,,,,22.098,22.2,474.0,422.0,0.292652174,2.600325,7.6819125,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,7.9375,18.93,496.0,444.0,0.170713768,2.759982143,5.363482143,162.5,490.375,1.4964,
,,,,,,,,,,0.0,7.9375,18.93,496.0,444.0,0.268264493,2.646589286,5.5245,183.25,432.875,1.1868,
,,,,,,,,,,0.0,7.9375,18.93,496.0,444.0,0.170713768,4.655910714,7.003142857,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.0,7.9375,18.93,496.0,444.0,0.195101449,5.297714286,8.509,128.3333333,491.6666667,1.806,
,,,,,,,,,,2.54,53.0733,8.46,508.0,456.0,0.341427536,2.873375,6.1595,162.5,490.375,1.4964,
,,,,,,,,,,2.54,53.0733,8.46,508.0,456.0,0.317039855,3.095625,6.207125,183.25,432.875,1.1868,
,,,,,,,,,,2.54,53.0733,8.46,508.0,456.0,0.390202899,5.794375,8.5725,169.8333333,418.8333333,1.8232,
,,,,,,,,,,2.54,53.0733,8.46,508.0,456.0,0.438978261,6.969125,8.255,128.3333333,491.6666667,1.806,
,,,,,,,,,,1.524,1.524,9.37,522.0,470.0,0.390202899,3.2004,6.96595,162.5,490.375,1.4964,
,,,,,,,,,,1.524,1.524,9.37,522.0,470.0,0.365815217,4.03225,8.48995,183.25,432.875,1.1868,
,,,,,,,,,,1.524,1.524,9.37,522.0,470.0,0.463365942,5.3086,10.4521,169.8333333,418.8333333,1.8232,
,,,,,,,,,,1.524,1.524,9.37,522.0,470.0,0.512141304,6.94055,7.70255,128.3333333,491.6666667,1.806,
,,,,,,,,,,3.429,7.493,3.04,553.0,501.0,0.365815217,3.565593525,11.45992266,162.5,490.375,1.4964,
,,,,,,,,,,3.429,7.493,3.04,553.0,501.0,0.41459058,5.287859712,14.03715468,183.25,432.875,1.1868,
,,,,,,,,,,3.429,7.493,3.04,553.0,501.0,0.41459058,3.96372482,18.57991727,169.8333333,418.8333333,1.8232,
,,,,,,,,,,3.429,7.493,3.04,553.0,501.0,0.487753623,5.483156475,10.20568345,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,8.89,23.3553,13.66,169.0,633.0,0.390202899,3.987708633,5.791519784,162.5,490.375,1.4964,
,,,,,,,,,90.0,8.89,23.3553,13.66,169.0,633.0,0.365815217,4.65468705,4.418960432,183.25,432.875,1.1868,
,,,,,,,,,90.0,8.89,23.3553,13.66,169.0,633.0,0.41459058,5.139616906,6.278276978,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,8.89,23.3553,13.66,169.0,633.0,0.487753623,5.061041367,5.230755396,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,0.0,1.27,7.35,181.0,645.0,0.5310472755633546,3.2385,4.45135,162.5,490.375,1.4964,
,,,,,,,,,90.0,0.0,1.27,7.35,181.0,645.0,0.5310472755633546,3.992033333,4.008966667,183.25,432.875,1.1868,
,,,,,,,,,90.0,0.0,1.27,7.35,181.0,645.0,0.5310472755633546,4.836583333,5.4483,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,0.0,2.54,7.72,195.0,4.0,0.5310472755633546,9.49325,5.04825,162.5,490.375,1.4964,
,,,,,,,,,90.0,0.0,2.54,7.72,195.0,4.0,0.5310472755633546,8.842375,4.953,183.25,432.875,1.1868,
,,,,,,,,,90.0,0.0,2.54,7.72,195.0,4.0,0.5310472755633546,10.207625,8.54075,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,0.0,2.54,7.72,195.0,4.0,0.5310472755633546,10.668,6.302375,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,7.0993,27.4066,9.76,209.0,18.0,0.5310472755633546,10.683875,4.111625,162.5,490.375,1.4964,
,,,,,,,,,90.0,7.0993,27.4066,9.76,209.0,18.0,0.5310472755633546,10.16,3.96875,183.25,432.875,1.1868,
,,,,,,,,,90.0,7.0993,27.4066,9.76,209.0,18.0,0.5310472755633546,10.969625,7.127875,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,7.0993,27.4066,9.76,209.0,18.0,0.5310472755633546,11.27125,5.286375,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,6.096,,17.59,223.0,32.0,0.390202899,4.46405,1.526116667,162.5,490.375,1.4964,
,,,,,,,,,90.0,6.096,,17.59,223.0,32.0,0.390202899,5.160433333,1.833033333,183.25,432.875,1.1868,
,,,,,,,,,90.0,6.096,,17.59,223.0,32.0,0.438978261,6.301316667,2.7559,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,6.096,,17.59,223.0,32.0,0.487753623,5.73405,2.144183333,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,4.8133,27.6606,16.99,240.0,49.0,0.341427536,3.753826923,1.802423077,183.25,432.875,1.1868,
,,,,,,,,,90.0,4.8133,27.6606,16.99,240.0,49.0,0.41459058,8.880230769,4.618403846,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,4.8133,27.6606,16.99,240.0,49.0,0.438978261,7.102230769,3.514480769,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,0.0,2.5273,24.19,286.0,95.0,0.292652174,4.009838235,6.813176471,162.5,490.375,1.4964,
,,,,,,,,,90.0,0.0,2.5273,24.19,286.0,95.0,0.292652174,3.701676471,7.550897059,183.25,432.875,1.1868,
,,,,,,,,,90.0,0.0,2.5273,24.19,286.0,95.0,0.292652174,8.714441176,7.076514706,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,0.0,2.5273,24.19,286.0,95.0,0.317039855,4.543985294,9.973235294,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,0.0,18.9103,18.03,314.0,123.0,0.317039855,3.720224138,3.90962931,162.5,490.375,1.4964,
,,,,,,,,,90.0,0.0,18.9103,18.03,314.0,123.0,0.317039855,3.264775862,6.122275862,183.25,432.875,1.1868,
,,,,,,,,,90.0,0.0,18.9103,18.03,314.0,123.0,0.365815217,6.434301724,4.365077586,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,0.0,18.9103,18.03,314.0,123.0,0.438978261,4.47675,6.828439655,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,9.398,61.2013,18.15,328.0,137.0,0.365815217,2.76225,4.6355,162.5,490.375,1.4964,
,,,,,,,,,90.0,9.398,61.2013,18.15,328.0,137.0,0.317039855,2.3495,7.14375,183.25,432.875,1.1868,
,,,,,,,,,90.0,9.398,61.2013,18.15,328.0,137.0,0.390202899,4.1275,5.11175,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,9.398,61.2013,18.15,328.0,137.0,0.463365942,3.3655,5.762625,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,0.0,0.0,22.35,342.0,151.0,0.317039855,3.3655,5.08,162.5,490.375,1.4964,
,,,,,,,,,90.0,0.0,0.0,22.35,342.0,151.0,0.268264493,3.46075,7.381875,183.25,432.875,1.1868,
,,,,,,,,,90.0,0.0,0.0,22.35,342.0,151.0,0.317039855,5.42925,5.842,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,0.0,0.0,22.35,342.0,151.0,0.41459058,4.03225,4.98475,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,0.0,0.0,11.97,356.0,165.0,0.317039855,4.73075,3.683,162.5,490.375,1.4964,
,,,,,,,,,90.0,0.0,0.0,11.97,356.0,165.0,0.243876812,4.836583333,5.7785,183.25,432.875,1.1868,
,,,,,,,,,90.0,0.0,0.0,11.97,356.0,165.0,0.268264493,7.852833333,6.720416667,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,0.0,0.0,11.97,356.0,165.0,0.365815217,5.355166667,4.074583333,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,0.381,10.541,12.11,384.0,193.0,0.365815217,4.60375,4.021666667,162.5,490.375,1.4964,
,,,,,,,,,90.0,0.381,10.541,12.11,384.0,193.0,0.341427536,3.735916667,3.6195,183.25,432.875,1.1868,
,,,,,,,,,90.0,0.381,10.541,12.11,384.0,193.0,0.365815217,6.244166667,5.93725,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,0.381,10.541,12.11,384.0,193.0,0.463365942,4.3815,3.14325,128.3333333,491.6666667,1.806,
,,,,,,,,,90.0,0.0,0.0,7.59,405.0,214.0,0.341427536,4.790388514,4.254929054,162.5,490.375,1.4964,
,,,,,,,,,90.0,0.0,0.0,7.59,405.0,214.0,0.341427536,3.830165541,2.735219595,183.25,432.875,1.1868,
,,,,,,,,,90.0,0.0,0.0,7.59,405.0,214.0,0.341427536,5.750611486,3.695442568,169.8333333,418.8333333,1.8232,
,,,,,,,,,90.0,0.0,0.0,7.59,405.0,214.0,0.438978261,4.511932432,2.444320946,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.889,29.845,14.94,335.0,295.0,0.390202899,4.741333333,5.979583333,162.5,490.375,1.4964,
,,,,,,,,,,0.889,29.845,14.94,335.0,295.0,0.365815217,6.773333333,6.720416667,183.25,432.875,1.1868,
,,,,,,,,,,0.889,29.845,14.94,335.0,295.0,0.41459058,6.773333333,8.265583333,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.889,29.845,14.94,335.0,295.0,0.487753623,5.630333333,7.990416667,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,1.582,10.97,351.0,311.0,0.317039855,6.477,6.82625,162.5,490.375,1.4964,
,,,,,,,,,,0.0,1.582,10.97,351.0,311.0,0.317039855,7.20725,6.328833333,183.25,432.875,1.1868,
,,,,,,,,,,0.0,1.582,10.97,351.0,311.0,0.41459058,6.900333333,8.466666667,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,1.524,17.98,363.0,323.0,0.317039855,6.691690476,7.074202381,162.5,490.375,1.4964,
,,,,,,,,,,0.0,1.524,17.98,363.0,323.0,0.317039855,7.630583333,6.325809524,183.25,432.875,1.1868,
,,,,,,,,,,0.0,1.524,17.98,363.0,323.0,0.341427536,9.647464286,8.076595238,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.0,1.524,17.98,363.0,323.0,0.390202899,7.982857143,9.20447619,128.3333333,491.6666667,1.806,
,,,,,,,,,,1.27,5.969,18.97,379.0,339.0,0.341427536,5.749636364,8.029863636,162.5,490.375,1.4964,
,,,,,,,,,,1.27,5.969,18.97,379.0,339.0,0.317039855,4.612409091,6.865215909,183.25,432.875,1.1868,
,,,,,,,,,,1.27,5.969,18.97,379.0,339.0,0.365815217,4.460875,6.523181818,169.8333333,418.8333333,1.8232,
,,,,,,,,,,1.27,5.969,18.97,379.0,339.0,0.463365942,6.121977273,9.473045455,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,12.065,17.35,397.0,357.0,0.317039855,4.814454545,17.53754545,162.5,490.375,1.4964,
,,,,,,,,,,0.0,12.065,17.35,397.0,357.0,0.292652174,4.664363636,12.81401136,183.25,432.875,1.1868,
,,,,,,,,,,0.0,12.065,17.35,397.0,357.0,0.317039855,5.889625,14.42027273,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.0,12.065,17.35,397.0,357.0,0.438978261,6.277840909,15.44781818,128.3333333,491.6666667,1.806,
,,,,,,,,,,0.0,10.795,21.77,405.0,365.0,0.341427536,3.8735,21.574125,162.5,490.375,1.4964,
,,,,,,,,,,0.0,10.795,21.77,405.0,365.0,0.341427536,5.667375,16.303625,183.25,432.875,1.1868,
,,,,,,,,,,0.0,10.795,21.77,405.0,365.0,0.438978261,5.11175,18.51025,169.8333333,418.8333333,1.8232,
,,,,,,,,,,0.0,10.795,21.77,405.0,365.0,0.487753623,5.318125,18.208625,128.3333333,491.6666667,1.806,
,,,,,,,,,,12.065,18.415,18.97,420.0,380.0,0.341427536,4.218214286,28.29378571,162.5,490.375,1.4964,
,,,,,,,,,,12.065,18.415,18.97,420.0,380.0,0.268264493,4.726214286,18.13832143,183.25,432.875,1.1868,
,,,,,,,,,,12.065,18.415,18.97,420.0,380.0,0.292652174,5.433785714,24.33864286,169.8333333,418.8333333,1.8232,
,,,,,,,,,,12.065,18.415,18.97,420.0,380.0,0.41459058,4.712607143,24.53821429,128.3333333,491.6666667,1.806,
,,,,,,,,,,,31.496,22.77,433.0,393.0,0.341427536,4.596423077,23.06026923,162.5,490.375,1.4964,
,,,,,,,,,,,31.496,22.77,433.0,393.0,0.292652174,4.056673077,15.34990385,183.25,432.875,1.1868,
,,,,,,,,,,,31.496,22.77,433.0,393.0,0.390202899,6.113096154,23.3045,169.8333333,418.8333333,1.8232,
,,,,,,,,,,,31.496,22.77,433.0,393.0,0.438978261,5.531826923,17.82151923,128.3333333,491.6666667,1.806,
,,,,,,,,,,5.334,17.399,29.55,446.0,406.0,0.317039855,4.219465517,13.59775862,162.5,490.375,1.4964,
,,,,,,,,,,5.334,17.399,29.55,446.0,406.0,0.268264493,4.661775862,11.15957759,183.25,432.875,1.1868,
,,,,,,,,,,5.334,17.399,29.55,446.0,406.0,0.243876812,6.328103448,17.42418103,169.8333333,418.8333333,1.8232,
,,,,,,,,,,5.334,17.399,29.55,446.0,406.0,0.317039855,6.598525862,8.361198276,128.3333333,491.6666667,1.806,
,,,,,,,,,,,,16.83,476.0,436.0,0.463365942,4.345214286,4.572,162.5,490.375,1.4964,
,,,,,,,,,,,,16.83,476.0,436.0,0.341427536,4.172857143,2.807607143,183.25,432.875,1.1868,
,,,,,,,,,,,,16.83,476.0,436.0,0.365815217,7.066642857,5.36575,169.8333333,418.8333333,1.8232,
,,,,,,,,,,,,16.83,476.0,436.0,0.487753623,6.281964286,4.168321429,128.3333333,491.6666667,1.806,
,,,,,,,,,,1.27,17.78,9.82,504.0,464.0,0.365815217,5.306785714,3.7465,162.5,490.375,1.4964,
,,,,,,,,,,1.27,17.78,9.82,504.0,464.0,0.365815217,4.644571429,2.367642857,183.25,432.875,1.1868,
,,,,,,,,,,1.27,17.78,9.82,504.0,464.0,0.41459058,6.717392857,4.85775,169.8333333,418.8333333,1.8232,
,,,,,,,,,,1.27,17.78,9.82,504.0,464.0,0.487753623,7.297964286,7.347857143,128.3333333,491.6666667,1.806,
,,,,,,,,,,1.397,19.431,4.2,531.0,491.0,0.390202899,5.236398148,4.628444444,162.5,490.375,1.4964,
,,,,,,,,,,1.397,19.431,4.2,531.0,491.0,0.365815217,4.527314815,3.946407407,183.25,432.875,1.1868,
,,,,,,,,,,1.397,19.431,4.2,531.0,491.0,0.390202899,6.347648148,7.583546296,169.8333333,418.8333333,1.8232,
