Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,Outlier,IF_Outlier,DBSCAN_Outlier,OCSVM_Outlier,Voting_Outlier,Hard_Voting_Outlier,Soft_Vote_Outlier
4/1/2014,0.5736858176459178,MCSE-T2,Testing,R2,April,Corn,Annual,-0.20113150827067522,0.42777405691934084,-0.5187736347042132,-0.5546504125421368,-0.567946555987577,0.9571779227884107,1.0575769361389076,-0.9579489645065743,-0.570356183795464,-0.7169453706395124,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
4/1/2014,0.5736858176459178,MCSE-T2,Testing,R3,April,Corn,Annual,0.6980355809848029,0.42777405691934084,-0.5187736347042132,-0.5546504125421368,-0.567946555987577,0.9571779227884107,1.0575769361389076,-1.0147086034643469,-0.20549584227771506,-0.6893480846531534,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,-1,-1,0,-1,-1,-1,-1
4/1/2014,0.5736858176459178,MCSE-T2,Testing,R4,April,Corn,Annual,0.06008688860791738,0.42777405691934084,-0.5187736347042132,-0.5546504125421368,-0.567946555987577,0.9571779227884107,1.0575769361389076,-0.7321041412141467,-0.2765567601645022,-0.6066316291931234,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
4/16/2014,0.5736858176459178,MCSE-T2,Testing,R1,April,Corn,Annual,-0.22992170792664915,0.42777405691934084,0.7682618782411471,0.10897682956052464,-1.270936927882406,1.060709606814768,1.1625633581750616,-0.6857338951951014,-0.4497076246849676,-0.6147399028408822,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
4/16/2014,0.5736858176459178,MCSE-T2,Testing,R2,April,Corn,Annual,-0.2513388076707273,0.42777405691934084,0.7682618782411471,0.10897682956052464,-1.270936927882406,1.060709606814768,1.1625633581750616,-0.829336282382944,-0.5977035314244463,-0.7212181744643527,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
4/16/2014,0.5736858176459178,MCSE-T2,Testing,R3,April,Corn,Annual,-0.23343270788469472,0.42777405691934084,0.7682618782411471,0.10897682956052464,-1.270936927882406,1.060709606814768,1.1625633581750616,-0.9729386754591031,-0.240916042563654,-0.6959231757550863,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
4/16/2014,0.5736858176459178,MCSE-T2,Testing,R4,April,Corn,Annual,-0.24782780771268167,0.42777405691934084,0.7682618782411471,0.10897682956052464,-1.270936927882406,1.060709606814768,1.1625633581750616,-0.39852912081941627,-0.3268123452529996,-0.6065361194713501,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
5/2/2014,0.5736858176459178,MCSE-T2,Testing,R1,May,Corn,Annual,-0.23132610790986738,0.42777405691934084,0.1123209990566391,0.14144144051472105,-0.504709041274399,1.171143403109549,1.274548875013626,-0.39852912081941627,-0.3948924684387284,-0.3898786704923815,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
5/2/2014,0.5736858176459178,MCSE-T2,Testing,R2,May,Corn,Annual,-0.24501900774624522,0.42777405691934084,0.1123209990566391,0.14144144051472105,-0.504709041274399,1.171143403109549,1.274548875013626,-0.9729386754591031,-0.2933364836083721,0.38455059112081863,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
5/2/2014,0.5736858176459178,MCSE-T2,Testing,R3,May,Corn,Annual,-0.19024740840073387,0.42777405691934084,0.1123209990566391,0.14144144051472105,-0.504709041274399,1.171143403109549,1.274548875013626,-0.829336282382944,-0.5823949070580955,-0.7052115939606375,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
5/2/2014,0.5736858176459178,MCSE-T2,Testing,R4,May,Corn,Annual,-0.22114420803153514,0.42777405691934084,0.1123209990566391,0.14144144051472105,-0.504709041274399,1.171143403109549,1.274548875013626,-0.25492673363157337,-0.5088608513602589,-0.5500102115736178,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
5/15/2014,0.5736858176459178,MCSE-T2,Testing,R1,May,Corn,Annual,-0.08456630966356132,0.42777405691934084,1.5762617794184273,0.11993890598661695,-0.6259142778079901,1.2608708625990586,1.3655371074449596,-0.6857338951951014,0.4290006080980195,0.57679859159996,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
5/15/2014,0.5736858176459178,MCSE-T2,Testing,R2,May,Corn,Annual,0.1310090877604385,0.42777405691934084,1.5762617794184273,0.11993890598661695,-0.6259142778079901,1.2608708625990586,1.3655371074449596,-0.9729386754591031,1.3489688706829996,1.434335304864806e-16,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
5/15/2014,0.5736858176459178,MCSE-T2,Testing,R3,May,Corn,Annual,-0.15267970884964593,0.42777405691934084,1.5762617794184273,0.11993890598661695,-0.6259142778079901,1.2608708625990586,1.3655371074449596,-0.6857338951951014,0.20791484136789365,-0.6189760826270553,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
5/15/2014,0.5736858176459178,MCSE-T2,Testing,R4,May,Corn,Annual,-0.13898680901326813,0.42777405691934084,1.5762617794184273,0.11993890598661695,-0.6259142778079901,1.2608708625990586,1.3655371074449596,-0.11132434644373077,0.5631189883788289,-0.07053118990218465,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
6/3/2014,0.5736858176459178,MCSE-T2,Testing,R1,June,Corn,Annual,-0.1611061087489554,0.42777405691934084,-0.013897927695531335,-0.5006832670598363,0.8812464895227528,-1.2514980031072094,1.4985199086907548,-1.2601434498347885,1.6119005539744875,-0.4971269351731298,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
6/3/2014,0.5736858176459178,MCSE-T2,Testing,R2,June,Corn,Annual,-0.18076770851401075,0.42777405691934084,-0.013897927695531335,-0.5006832670598363,0.8812464895227528,-1.2514980031072094,1.4985199086907548,-1.1165410626469459,1.0883687782242355,-0.3813801435964471,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
6/3/2014,0.5736858176459178,MCSE-T2,Testing,R3,June,Corn,Annual,-0.1611061087489554,0.42777405691934084,-0.013897927695531335,-0.5006832670598363,0.8812464895227528,-1.2514980031072094,1.4985199086907548,-1.2601434498347885,2.2681819621948325,-0.5123011632075001,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
6/3/2014,0.5736858176459178,MCSE-T2,Testing,R4,June,Corn,Annual,-0.22289970801055792,0.42777405691934084,-0.013897927695531335,-0.5006832670598363,0.8812464895227528,-1.2514980031072094,1.4985199086907548,-0.829336282382944,0.0,1.434335304864806e-16,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
6/17/2014,0.5736858176459178,MCSE-T2,Testing,R1,June,Corn,Annual,-0.18778970843010193,0.42777405691934084,-0.5187736347042132,-0.43659728179960483,1.2965061694726219,-1.154868431349276,1.5965072359244987,-1.5473482242104737,0.0,-0.48839655773176294,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
6/17/2014,0.5736858176459178,MCSE-T2,Testing,R2,June,Corn,Annual,-0.21377110811963937,0.42777405691934084,-0.5187736347042132,-0.43659728179960483,1.2965061694726219,-1.154868431349276,1.5965072359244987,-1.403745837022631,0.0,-0.09812789354911776,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
6/17/2014,0.5736858176459178,MCSE-T2,Testing,R3,June,Corn,Annual,-0.21377110811963937,0.42777405691934084,-0.5187736347042132,-0.43659728179960483,1.2965061694726219,-1.154868431349276,1.5965072359244987,-1.403745837022631,0.0,-0.4647691073069117,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
6/17/2014,0.5736858176459178,MCSE-T2,Testing,R4,June,Corn,Annual,-0.21377110811963937,0.42777405691934084,-0.5187736347042132,-0.43659728179960483,1.2965061694726219,-1.154868431349276,1.5965072359244987,-0.9729386754591031,0.0,-0.14919367342146161,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
7/3/2014,0.5736858176459178,MCSE-T2,Testing,R1,July,Corn,Annual,0.08325948833101834,0.42777405691934084,1.5514155339947717,1.4164152525340656,0.4122349220666825,-1.044434635054495,-1.287119822668534,-0.9675327297429271,0.5097283946623861,-0.47841898357073365,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
7/3/2014,0.5736858176459178,MCSE-T2,Testing,R2,July,Corn,Annual,0.22405058664864688,0.42777405691934084,1.5514155339947717,1.4164152525340656,0.4122349220666825,-1.044434635054495,-1.287119822668534,-1.0502083045292572,2.323356647619713,0.2255889636478301,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
7/3/2014,0.5736858176459178,MCSE-T2,Testing,R3,July,Corn,Annual,0.207197786850028,0.42777405691934084,1.5514155339947717,1.4164152525340656,0.4122349220666825,-1.044434635054495,-1.287119822668534,-1.07608808609381,1.7111489104340036,-0.4104467581099688,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
7/3/2014,0.5736858176459178,MCSE-T2,Testing,R4,July,Corn,Annual,0.23739238648922018,0.42777405691934084,1.5514155339947717,1.4164152525340656,0.4122349220666825,-1.044434635054495,-1.287119822668534,-0.8694990591401186,1.0892938625000768,-0.34209344470656683,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
7/14/2014,0.5736858176459178,MCSE-T2,Testing,R1,July,Corn,Annual,-0.19305620836717036,0.42777405691934084,0.3896050979846358,1.8118932405215473,0.7716347973532443,-0.9685114001018331,-1.210129779842021,-1.2601434498347885,0.22620768063,-0.5044344196813448,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
7/14/2014,0.5736858176459178,MCSE-T2,Testing,R2,July,Corn,Annual,-0.21271780813222568,0.42777405691934084,0.3896050979846358,1.8118932405215473,0.7716347973532443,-0.9685114001018331,-1.210129779842021,-1.5473482242104737,2.3001091786081056,0.2453510937423508,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
7/14/2014,0.5736858176459178,MCSE-T2,Testing,R3,July,Corn,Annual,-0.2162288080902713,0.42777405691934084,0.3896050979846358,1.8118932405215473,0.7716347973532443,-0.9685114001018331,-1.210129779842021,-1.1165410626469459,1.4165956190168913,-0.42475425804626593,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
7/14/2014,0.5736858176459178,MCSE-T2,Testing,R4,July,Corn,Annual,-0.1962161083294114,0.42777405691934084,0.3896050979846358,1.8118932405215473,0.7716347973532443,-0.9685114001018331,-1.210129779842021,-0.6857338951951014,0.49754418129485617,-0.4460190870909768,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
7/30/2014,0.5736858176459178,MCSE-T2,Testing,R1,July,Corn,Annual,-0.17866110853918338,0.42777405691934084,-0.5187736347042132,-0.5116453434859287,0.5755985017423925,-0.8580776038070521,-1.0981442630034566,-1.9781553916623178,0.024331577254888742,-0.5996569052782327,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
7/30/2014,0.5736858176459178,MCSE-T2,Testing,R2,July,Corn,Annual,-0.18217210849722898,0.42777405691934084,-0.5187736347042132,-0.5116453434859287,0.5755985017423925,-0.8580776038070521,-1.0981442630034566,-2.265360166038003,1.4353250413270562,-0.07987031834928295,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
7/30/2014,0.5736858176459178,MCSE-T2,Testing,R3,July,Corn,Annual,-0.2889065072218152,0.42777405691934084,-0.5187736347042132,-0.5116453434859287,0.5755985017423925,-0.8580776038070521,-1.0981442630034566,-1.8345530044744753,0.830526240071085,-0.5357250778476991,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
7/30/2014,0.5736858176459178,MCSE-T2,Testing,R4,July,Corn,Annual,-0.2120156081406166,0.42777405691934084,-0.5187736347042132,-0.5116453434859287,0.5755985017423925,-0.8580776038070521,-1.0981442630034566,-1.1165410626469459,0.1859983614208356,-0.5471014180671675,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
8/19/2014,0.5736858176459178,MCSE-T2,Testing,R1,August,Corn,Annual,-0.19972710828745696,0.42777405691934084,0.23853992580880962,-0.4471377399016166,0.8253866848594453,-0.7200353584385758,-0.9581623669552511,-2.121757778850161,-0.22801355165598566,-0.7186850122137831,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
8/19/2014,0.5736858176459178,MCSE-T2,Testing,R2,August,Corn,Annual,-0.19305620836717036,0.42777405691934084,0.23853992580880962,-0.4471377399016166,0.8253866848594453,-0.7200353584385758,-0.9581623669552511,-1.6909506113983162,0.3543448699182537,-0.4863970833628928,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
8/19/2014,0.5736858176459178,MCSE-T2,Testing,R3,August,Corn,Annual,-0.2327305078930856,0.42777405691934084,0.23853992580880962,-0.4471377399016166,0.8253866848594453,-0.7200353584385758,-0.9581623669552511,-2.265360166038003,0.09793951658133612,-0.6744386024379989,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
8/19/2014,0.5736858176459178,MCSE-T2,Testing,R4,August,Corn,Annual,-0.22254860801475337,0.42777405691934084,0.23853992580880962,-0.4471377399016166,0.8253866848594453,-0.7200353584385758,-0.9581623669552511,-1.6909506113983162,-0.2034339137297047,-0.6734543315653546,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
9/16/2014,0.5736858176459178,MCSE-T2,Testing,R1,September,Corn,Annual,-0.20780240819096185,0.42777405691934084,-0.4939273892805576,0.49475759609415576,-0.004078716461739649,-0.5267762149227091,-0.7621877124877635,-1.1165410626469459,-0.3921803495284561,-0.7807675668998076,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
9/16/2014,0.5736858176459178,MCSE-T2,Testing,R2,September,Corn,Annual,-0.22114420803153514,0.42777405691934084,-0.4939273892805576,0.49475759609415576,-0.004078716461739649,-0.5267762149227091,-0.7621877124877635,-1.1165410626469459,-0.310856375732732,-0.7983085511099569,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
9/16/2014,0.5736858176459178,MCSE-T2,Testing,R3,September,Corn,Annual,-0.19726940831682505,0.42777405691934084,-0.4939273892805576,0.49475759609415576,-0.004078716461739649,-0.5267762149227091,-0.7621877124877635,-1.1165410626469459,-0.3494595278202515,-0.7802278443118318,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
9/16/2014,0.5736858176459178,MCSE-T2,Testing,R4,September,Corn,Annual,-0.23483710786791295,0.42777405691934084,-0.4939273892805576,0.49475759609415576,-0.004078716461739649,-0.5267762149227091,-0.7621877124877635,-0.39852912081941627,-0.49216251354986695,-0.7515550817297261,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
10/7/2014,0.5736858176459178,MCSE-T2,Testing,R1,October,Corn,Annual,-0.2415080077881996,0.42777405691934084,-0.21664329035256108,2.112085487266843,-0.21170855643667405,-0.38183185728580904,-0.6152067216371477,-0.9729386754591031,-0.10817144482406003,-0.8643571030607928,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
10/7/2014,0.5736858176459178,MCSE-T2,Testing,R2,October,Corn,Annual,-0.23483710786791295,0.42777405691934084,-0.21664329035256108,2.112085487266843,-0.21170855643667405,-0.38183185728580904,-0.6152067216371477,-1.1165410626469459,0.10383339004023605,-0.8665545450174719,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
10/7/2014,0.5736858176459178,MCSE-T2,Testing,R3,October,Corn,Annual,-0.16286160872797817,0.42777405691934084,-0.21664329035256108,2.112085487266843,-0.21170855643667405,-0.38183185728580904,-0.6152067216371477,-0.829336282382944,-0.042160054692028895,-0.8533698931966512,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
10/7/2014,0.5736858176459178,MCSE-T2,Testing,R4,October,Corn,Annual,-0.22114420803153514,0.42777405691934084,-0.21664329035256108,2.112085487266843,-0.21170855643667405,-0.38183185728580904,-0.6152067216371477,-0.25492673363157337,-0.19374176513457111,-0.8354241170757998,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
11/11/2014,0.5736858176459178,MCSE-T2,Testing,R1,November,Corn,Annual,-0.16742590867343746,0.42777405691934084,-0.5187736347042132,-0.5651908706441485,-0.48784570401755145,-0.14025792789097555,-0.3702384035527882,-0.9729386754591031,-0.4057000312636135,-0.8160744196745678,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
11/11/2014,0.5736858176459178,MCSE-T2,Testing,R2,November,Corn,Annual,-0.1066856093992486,0.42777405691934084,-0.5187736347042132,-0.5651908706441485,-0.48784570401755145,-0.14025792789097555,-0.3702384035527882,-0.9729386754591031,-0.32909422044177233,-0.8367975183037709,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
11/11/2014,0.5736858176459178,MCSE-T2,Testing,R3,November,Corn,Annual,-0.09299270956287074,0.42777405691934084,-0.5187736347042132,-0.5651908706441485,-0.48784570401755145,-0.14025792789097555,-0.3702384035527882,-0.829336282382944,-0.05388377075390988,-0.8277819022184197,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
11/11/2014,0.5736858176459178,MCSE-T2,Testing,R4,November,Corn,Annual,-0.21131340814900745,0.42777405691934084,-0.5187736347042132,-0.5651908706441485,-0.48784570401755145,-0.14025792789097555,-0.3702384035527882,-0.5421315080072588,-0.0466306671370448,-0.7865493451653865,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
12/11/2014,0.5736858176459178,MCSE-T2,Testing,R1,December,Corn,Annual,-0.09755700950833002,0.42777405691934084,-0.46808729403995586,-0.6613198485344959,-1.5428582411490717,0.06680544016173884,-0.16026555948047996,-0.651004533151103,-0.3717697428201082,-0.8264551812445344,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
12/11/2014,0.5736858176459178,MCSE-T2,Testing,R2,December,Corn,Annual,-0.2587119075826231,0.42777405691934084,-0.46808729403995586,-0.6613198485344959,-1.5428582411490717,0.06680544016173884,-0.16026555948047996,-0.904686379120386,-0.3426951816993599,-0.8322004117359478,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
12/11/2014,0.5736858176459178,MCSE-T2,Testing,R3,December,Corn,Annual,-0.24782780771268167,0.42777405691934084,-0.46808729403995586,-0.6613198485344959,-1.5428582411490717,0.06680544016173884,-0.16026555948047996,-0.8871786120046878,-0.06246777257100145,-0.8272390409565918,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
12/11/2014,0.5736858176459178,MCSE-T2,Testing,R4,December,Corn,Annual,-0.2120156081406166,0.42777405691934084,-0.46808729403995586,-0.6613198485344959,-1.5428582411490717,0.06680544016173884,-0.16026555948047996,-0.6835341319864543,-0.06503576156907903,-0.799914614097038,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
3/31/2003,-2.467833884233839,MCSE-T2,Testing,R1,March,GLYMX,Annual,-0.2162288080902713,-2.548102731800733,-0.48090795667856207,-0.5549328968192706,-1.0295804133937765,0.8950589123725964,0.5186466363533165,-0.829336282382944,-0.41475961917712106,1.2469064868844049,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
3/31/2003,-2.467833884233839,MCSE-T2,Testing,R2,March,GLYMX,Annual,-0.2622229075406686,-2.548102731800733,-0.48090795667856207,-0.5549328968192706,-1.0295804133937765,0.8950589123725964,0.5186466363533165,-0.6857338951951014,-0.6195171719014771,-0.3078956164300677,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
3/31/2003,-2.467833884233839,MCSE-T2,Testing,R3,March,GLYMX,Annual,-0.2622229075406686,-2.548102731800733,-0.48090795667856207,-0.5549328968192706,-1.0295804133937765,0.8950589123725964,0.5186466363533165,-0.39852912081941627,-0.4029524671822304,-0.48839105853229065,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
3/31/2003,-2.467833884233839,MCSE-T2,Testing,R4,March,GLYMX,Annual,-0.2622229075406686,-2.548102731800733,-0.48090795667856207,-0.5549328968192706,-1.0295804133937765,0.8950589123725964,0.5186466363533165,-0.11132434644373077,-0.44846552017861696,-0.17735970509997834,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
4/16/2003,-2.467833884233839,MCSE-T2,Testing,R1,April,GLYMX,Annual,-0.2488811077000954,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,-0.24332731379326314,1.0054927086673775,0.6306321531918809,-1.2601434498347885,-0.4518853666651706,0.9242623215993743,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
4/16/2003,-2.467833884233839,MCSE-T2,Testing,R3,April,GLYMX,Annual,-0.2488811077000954,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,-0.24332731379326314,1.0054927086673775,0.6306321531918809,-1.1165410626469459,-0.3936386907930917,-0.4941423882863271,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
4/16/2003,-2.467833884233839,MCSE-T2,Testing,R4,April,GLYMX,Annual,-0.2488811077000954,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,-0.24332731379326314,1.0054927086673775,0.6306321531918809,-0.39852912081941627,-0.4498144119017873,-0.29314216496649115,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
4/29/2003,-2.467833884233839,MCSE-T2,Testing,R1,April,GLYMX,Annual,-0.23483710786791295,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.10237109997211019,1.095220168156887,0.7216203856232145,-1.5473482242104737,-0.48205003653289996,0.6621139368763244,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
4/29/2003,-2.467833884233839,MCSE-T2,Testing,R2,April,GLYMX,Annual,-0.23483710786791295,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.10237109997211019,1.095220168156887,0.7216203856232145,-1.5473482242104737,-0.6306775337848542,-0.39945230763991757,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
4/29/2003,-2.467833884233839,MCSE-T2,Testing,R4,April,GLYMX,Annual,-0.23483710786791295,-2.548102731800733,-0.5187736347042132,-0.8114159719071435,0.10237109997211019,1.095220168156887,0.7216203856232145,-0.6857338951951014,-0.4509103864798033,-0.38721541355756656,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
5/14/2003,-2.467833884233839,MCSE-T2,Testing,R1,May,GLYMX,Annual,-0.24817890770848625,-2.548102731800733,-0.22973229244174284,1.318625098446841,-0.016726219404375173,1.198751852183244,0.8266068076593686,0.0,-0.5369703145607349,1.434335304864806e-16,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
5/14/2003,-2.467833884233839,MCSE-T2,Testing,R2,May,GLYMX,Annual,-0.2344860078721084,-2.548102731800733,-0.22973229244174284,1.318625098446841,-0.016726219404375173,1.198751852183244,0.8266068076593686,0.0,-0.6499731900565131,-0.47780741816668176,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
5/14/2003,-2.467833884233839,MCSE-T2,Testing,R3,May,GLYMX,Annual,-0.11651640928177626,-2.548102731800733,-0.22973229244174284,1.318625098446841,-0.016726219404375173,1.198751852183244,0.8266068076593686,0.0,-0.4051443214697494,-0.5320417470662497,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
5/14/2003,-2.467833884233839,MCSE-T2,Testing,R4,May,GLYMX,Annual,-0.10247240944959388,-2.548102731800733,-0.22973229244174284,1.318625098446841,-0.016726219404375173,1.198751852183244,0.8266068076593686,0.0,-0.4758549265153129,-0.5240615155823488,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
5/30/2003,-2.467833884233839,MCSE-T2,Testing,R1,May,GLYMX,Annual,-0.21763320807348951,-2.548102731800733,-0.5187736347042132,-0.74234224187304,0.1266121472788283,1.309185648478025,0.938592324497933,-1.403745837022631,-0.5539811724305651,0.03699086676274337,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
5/30/2003,-2.467833884233839,MCSE-T2,Testing,R2,May,GLYMX,Annual,-0.23483710786791295,-2.548102731800733,-0.5187736347042132,-0.74234224187304,0.1266121472788283,1.309185648478025,0.938592324497933,-1.403745837022631,-0.64260757584857,-0.4973232534855725,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
5/30/2003,-2.467833884233839,MCSE-T2,Testing,R3,May,GLYMX,Annual,-0.19024740840073387,-2.548102731800733,-0.5187736347042132,-0.74234224187304,0.1266121472788283,1.309185648478025,0.938592324497933,-1.403745837022631,-0.3708199386743538,-0.4208400646454621,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
5/30/2003,-2.467833884233839,MCSE-T2,Testing,R4,May,GLYMX,Annual,-0.19024740840073387,-2.548102731800733,-0.5187736347042132,-0.74234224187304,0.1266121472788283,1.309185648478025,0.938592324497933,-1.1165410626469459,-0.4535238642367605,-0.611543929760893,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
6/11/2003,-2.467833884233839,MCSE-T2,Testing,R1,June,GLYMX,Annual,-0.21938870805251234,-2.548102731800733,-0.45566417132812803,-0.6507793904324841,0.7927139689243036,1.392010995699111,1.0225814621268563,-1.403745837022631,-0.5818254830658531,-0.2049922575038266,0.352933166005911,0.12619812981142794,-0.35766187571304114,1,1,0,1,1,1,1
6/11/2003,-2.467833884233839,MCSE-T2,Testing,R2,June,GLYMX,Annual,-0.18006550852240163,-2.548102731800733,-0.45566417132812803,-0.6507793904324841,0.7927139689243036,1.392010995699111,1.0225814621268563,-1.403745837022631,-0.6472256566225879,-0.5352087808966735,0.6137846630024056,-0.13587656552521726,-0.631004723310188,1,1,0,1,1,1,1
6/11/2003,-2.467833884233839,MCSE-T2,Testing,R3,June,GLYMX,Annual,-0.23589040785532667,-2.548102731800733,-0.45566417132812803,-0.6507793904324841,0.7927139689243036,1.392010995699111,1.0225814621268563,-1.403745837022631,-0.36756011696510654,-0.3063289219136526,0.4451216464531034,-0.19987596591515147,-0.06913331436049718,1,1,0,1,1,1,1
6/11/2003,-2.467833884233839,MCSE-T2,Testing,R4,June,GLYMX,Annual,-0.18006550852240163,-2.548102731800733,-0.45566417132812803,-0.6507793904324841,0.7927139689243036,1.392010995699111,1.0225814621268563,-0.829336282382944,-0.5803261740043979,-0.5821548432157908,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,1,1,0,1,1,1,1
