Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,Outlier
8/19/2011,-0.25581955559403124,MCSE-T2,Testing,R1,August,Corn,Annual,0.07799298839394991,0.24957784202592334,-0.5187736347042133,0.45175252703794777,0.8274946020165519,-0.6234057866806426,-0.9371650825480202,-1.2601434498347885,0.11524276636911789,0.07539523462069818,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
8/19/2011,-0.25581955559403124,MCSE-T2,Testing,R2,August,Corn,Annual,-0.04664751011666889,0.24957784202592334,-0.5187736347042133,0.45175252703794777,0.8274946020165519,-0.6234057866806426,-0.9371650825480202,-1.403745837022631,1.1663024314329398,-0.2854735698585864,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
8/19/2011,-0.25581955559403124,MCSE-T2,Testing,R3,August,Corn,Annual,0.08782378827647763,0.24957784202592334,-0.5187736347042133,0.45175252703794777,0.8274946020165519,-0.6234057866806426,-0.9371650825480202,-1.1165410626469459,2.0106738755913915,0.5441625089237074,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
8/19/2011,-0.25581955559403124,MCSE-T2,Testing,R4,August,Corn,Annual,-0.09404600955028447,0.24957784202592334,-0.5187736347042133,0.45175252703794777,0.8274946020165519,-0.6234057866806426,-0.9371650825480202,-0.8293362823829439,0.9306638887338299,0.13663875612353396,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
9/15/2011,-0.25581955559403124,MCSE-T2,Testing,R1,September,Corn,Annual,-0.2106112081573984,0.24957784202592334,-0.24148953577621676,-0.19037218053660968,-0.32659004149894727,-0.4370487554331996,-0.7481895228829428,-1.5473482242104737,-0.41599175417322665,-0.5003345627932413,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
9/15/2011,-0.25581955559403124,MCSE-T2,Testing,R2,September,Corn,Annual,-0.007675410582362713,0.24957784202592334,-0.24148953577621676,-0.19037218053660968,-0.32659004149894727,-0.4370487554331996,-0.7481895228829428,-1.2317702959303083,-0.059623385084772745,-0.666729752188708,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
9/15/2011,-0.25581955559403124,MCSE-T2,Testing,R3,September,Corn,Annual,-0.16251050873217368,0.24957784202592334,-0.24148953577621676,-0.19037218053660968,-0.32659004149894727,-0.4370487554331996,-0.7481895228829428,-1.403745837022631,0.1361599559203829,-0.394694574344674,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
9/15/2011,-0.25581955559403124,MCSE-T2,Testing,R4,September,Corn,Annual,-0.24853000770429087,0.24957784202592334,-0.24148953577621676,-0.19037218053660968,-0.32659004149894727,-0.4370487554331996,-0.7481895228829428,-0.972938675459103,-0.16952594656901285,-0.5390746507028489,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
9/29/2011,-0.25581955559403124,MCSE-T2,Testing,R1,September,Corn,Annual,-0.20499360822452545,0.24957784202592334,0.7931081236648025,0.6553941775688151,0.06232067398709755,-0.3404191836752662,-0.650202195649199,-0.972938675459103,-0.6321761462711737,-0.7420694572087044,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
9/29/2011,-0.25581955559403124,MCSE-T2,Testing,R2,September,Corn,Annual,0.4747359836531026,0.24957784202592334,0.7931081236648025,0.6553941775688151,0.06232067398709755,-0.3404191836752662,-0.650202195649199,-1.1165410626469459,-0.5720324352619897,-0.8232100020979833,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
9/29/2011,-0.25581955559403124,MCSE-T2,Testing,R3,September,Corn,Annual,-0.22851730794343095,0.24957784202592334,0.7931081236648025,0.6553941775688151,0.06232067398709755,-0.3404191836752662,-0.650202195649199,-0.8293362823829439,-0.6155510554231066,-0.7710390672323649,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
9/29/2011,-0.25581955559403124,MCSE-T2,Testing,R4,September,Corn,Annual,-0.18146990850561992,0.24957784202592334,0.7931081236648025,0.6553941775688151,0.06232067398709755,-0.3404191836752662,-0.650202195649199,-0.2549267336315732,-0.6194628415050047,-0.815390771073898,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
10/13/2011,-0.25581955559403124,MCSE-T2,Testing,R1,October,Corn,Annual,-0.2183354080650987,0.24957784202592334,-0.5187736347042133,-0.8114159719071435,0.11501860291474592,-0.24378961191733284,-0.5522148684154552,-0.972938675459103,-0.6310352086382855,-0.775568239287503,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
10/13/2011,-0.25581955559403124,MCSE-T2,Testing,R2,October,Corn,Annual,0.1078364880373375,0.24957784202592334,-0.5187736347042133,-0.8114159719071435,0.11501860291474592,-0.24378961191733284,-0.5522148684154552,-1.5473482242104737,-0.6325021284189972,-0.8285937349342387,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
10/13/2011,-0.25581955559403124,MCSE-T2,Testing,R3,October,Corn,Annual,-0.272404807419001,0.24957784202592334,-0.5187736347042133,-0.8114159719071435,0.11501860291474592,-0.24378961191733284,-0.5522148684154552,-0.972938675459103,-0.5596451126436444,-0.7423258254390025,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
10/13/2011,-0.25581955559403124,MCSE-T2,Testing,R4,October,Corn,Annual,-0.23518820786371758,0.24957784202592334,-0.5187736347042133,-0.8114159719071435,0.11501860291474592,-0.24378961191733284,-0.5522148684154552,-0.3985291208194161,-0.6274494047812147,-0.820176311359334,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
11/9/2011,-0.25581955559403124,MCSE-T2,Testing,R1,November,Corn,Annual,-0.22219750801894889,0.24957784202592334,0.5168178745537523,-0.3720896782152927,-0.1684962547160022,-0.05743258066988988,-0.36323930875037785,-0.6857338951951013,-0.5444054460585841,-0.7733463813050458,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
11/9/2011,-0.25581955559403124,MCSE-T2,Testing,R2,November,Corn,Annual,0.04534068878412584,0.24957784202592334,0.5168178745537523,-0.3720896782152927,-0.1684962547160022,-0.05743258066988988,-0.36323930875037785,-0.972938675459103,-0.5101773178419754,-0.7977013631833443,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
11/9/2011,-0.25581955559403124,MCSE-T2,Testing,R3,November,Corn,Annual,-0.26573390749871434,0.24957784202592334,0.5168178745537523,-0.3720896782152927,-0.1684962547160022,-0.05743258066988988,-0.36323930875037785,-0.8293362823829439,-0.5419605797573978,-0.7746282224565352,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
11/9/2011,-0.25581955559403124,MCSE-T2,Testing,R4,November,Corn,Annual,-0.22535740798118992,0.24957784202592334,0.5168178745537523,-0.3720896782152927,-0.1684962547160022,-0.05743258066988988,-0.36323930875037785,-0.2549267336315732,-0.5835233068775656,-0.7887284751229187,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
1/17/2014,0.5736858176459027,MCSE-T2,Testing,R1,January,Corn,Annual,-0.20885570817837557,0.42777405691934095,-0.06458426835978882,0.119938905986617,-1.9033120750141863,0.4464216149250485,0.5396439207605475,-0.840343383287654,-0.44061847468020476,-0.7087013726630356,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
1/17/2014,0.5736858176459027,MCSE-T2,Testing,R2,January,Corn,Annual,-0.23378380788049935,0.42777405691934095,-0.06458426835978882,0.119938905986617,-1.9033120750141863,0.4464216149250485,0.5396439207605475,-1.0330735033878342,-0.5928233865481575,-0.7169453706395124,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
1/17/2014,0.5736858176459027,MCSE-T2,Testing,R3,January,Corn,Annual,-0.2587119075826232,0.42777405691934095,-0.06458426835978882,0.119938905986617,-1.9033120750141863,0.4464216149250485,0.5396439207605475,-0.9223693707618573,-0.4195255104844193,-0.6781885264216265,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
1/17/2014,0.5736858176459027,MCSE-T2,Testing,R4,January,Corn,Annual,-0.1449555089419457,0.42777405691934095,-0.06458426835978882,0.119938905986617,-1.9033120750141863,0.4464216149250485,0.5396439207605475,-0.5727872207402829,-0.29665899423070263,-0.6791687578999122,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
2/4/2014,0.5736858176459027,MCSE-T2,Testing,R1,February,Corn,Annual,-0.22465520798958077,0.42777405691934095,-0.5187736347042133,-0.22241517316672546,-2.4355611571834346,0.5706596357566771,0.6656276272039324,-0.9355540771397991,-0.4383174240392644,-0.6854774270592516,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
2/4/2014,0.5736858176459027,MCSE-T2,Testing,R2,February,Corn,Annual,-0.16110610874895545,0.42777405691934095,-0.5187736347042133,-0.22241517316672546,-2.4355611571834346,0.5706596357566771,0.6656276272039324,-1.0512189810810504,-0.5873583913048005,-0.7169453706395124,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
2/4/2014,0.5736858176459027,MCSE-T2,Testing,R3,February,Corn,Annual,-0.254849807628773,0.42777405691934095,-0.5187736347042133,-0.22241517316672546,-2.4355611571834346,0.5706596357566771,0.6656276272039324,-1.0234228350981232,-0.36746423985827587,-0.6809030135612073,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
2/4/2014,0.5736858176459027,MCSE-T2,Testing,R4,February,Corn,Annual,-0.13477360906361344,0.42777405691934095,-0.5187736347042133,-0.22241517316672546,-2.4355611571834346,0.5706596357566771,0.6656276272039324,-0.543324604607726,-0.2917692616283299,-0.6615245914522645,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
2/24/2014,0.5736858176459027,MCSE-T2,Testing,R1,February,Corn,Annual,-0.2587119075826232,0.42777405691934095,-0.5187736347042133,0.4951792144182362,-2.0614058617971316,0.7087018811251533,0.8056095232521379,-0.7155763842973205,-0.4357607010621065,-0.6596730431268214,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
2/24/2014,0.5736858176459027,MCSE-T2,Testing,R2,February,Corn,Annual,-0.254849807628773,0.42777405691934095,-0.5187736347042133,0.4951792144182362,-2.0614058617971316,0.7087018811251533,0.8056095232521379,-0.8886843311107792,-0.5812861742821779,-0.7169453706395124,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
2/24/2014,0.5736858176459027,MCSE-T2,Testing,R3,February,Corn,Annual,-0.26573390749871434,0.42777405691934095,-0.5187736347042133,0.4951792144182362,-2.0614058617971316,0.7087018811251533,0.8056095232521379,-0.8072031012480391,-0.3096183835300017,-0.683919110373992,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
2/24/2014,0.5736858176459027,MCSE-T2,Testing,R4,February,Corn,Annual,-0.24782780771268173,0.42777405691934095,-0.5187736347042133,0.4951792144182362,-2.0614058617971316,0.7087018811251533,0.8056095232521379,-0.4893254555847186,-0.2863362253692476,-0.6419199620480458,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
3/13/2014,0.5736858176459027,MCSE-T2,Testing,R1,March,Corn,Annual,-0.25836080758681856,0.42777405691934095,1.7024807061705982,0.15240351694081325,-2.414481985612375,0.8260377896883582,0.9245941348931125,-0.4714594845044945,-0.433587486589275,-0.6377393167479198,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
3/13/2014,0.5736858176459027,MCSE-T2,Testing,R2,March,Corn,Annual,-0.25836080758681856,0.42777405691934095,1.7024807061705982,0.15240351694081325,-2.414481985612375,0.8260377896883582,0.9245941348931125,-0.902823951682188,-0.5761247899284538,-0.7169453706395124,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
3/13/2014,0.5736858176459027,MCSE-T2,Testing,R3,March,Corn,Annual,-0.2773202073602648,0.42777405691934095,1.7024807061705982,0.15240351694081325,-2.414481985612375,0.8260377896883582,0.9245941348931125,-0.6890872149581587,-0.26044940575492376,-0.6864827926769707,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
3/13/2014,0.5736858176459027,MCSE-T2,Testing,R4,March,Corn,Annual,-0.25098770767492284,0.42777405691934095,1.7024807061705982,0.15240351694081325,-2.414481985612375,0.8260377896883582,0.9245941348931125,-0.44887813770384827,-0.2817181445952297,-0.6252560270786838,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
4/1/2014,0.5736858176459027,MCSE-T2,Testing,R1,April,Corn,Annual,0.2637248861745622,0.42777405691934095,-0.5187736347042133,-0.5546504125421368,-0.5679465559875768,0.9571779227884106,1.0575769361389076,-0.9003874015975774,-0.4311585997802259,-0.6132251519596261,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
4/1/2014,0.5736858176459027,MCSE-T2,Testing,R2,April,Corn,Annual,-0.20113150827067527,0.42777405691934095,-0.5187736347042133,-0.5546504125421368,-0.5679465559875768,0.9571779227884106,1.0575769361389076,-0.9579489645065742,-0.5703561837954642,-0.7169453706395124,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
4/1/2014,0.5736858176459027,MCSE-T2,Testing,R4,April,Corn,Annual,0.06008688860791735,0.42777405691934095,-0.5187736347042133,-0.5546504125421368,-0.5679465559875768,0.9571779227884106,1.0575769361389076,-0.7321041412141466,-0.2765567601645022,-0.6066316291931235,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
4/16/2014,0.5736858176459027,MCSE-T2,Testing,R1,April,Corn,Annual,-0.2299217079266492,0.42777405691934095,0.768261878241147,0.10897682956052468,-1.2709369278824059,1.060709606814768,1.1625633581750616,-0.6857338951951013,-0.4497076246849676,-0.6147399028408823,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
4/16/2014,0.5736858176459027,MCSE-T2,Testing,R2,April,Corn,Annual,-0.2513388076707274,0.42777405691934095,0.768261878241147,0.10897682956052468,-1.2709369278824059,1.060709606814768,1.1625633581750616,-0.8293362823829439,-0.5977035314244463,-0.7212181744643528,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
4/16/2014,0.5736858176459027,MCSE-T2,Testing,R3,April,Corn,Annual,-0.23343270788469478,0.42777405691934095,0.768261878241147,0.10897682956052468,-1.2709369278824059,1.060709606814768,1.1625633581750616,-0.972938675459103,-0.24091604256365398,-0.6959231757550864,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
4/16/2014,0.5736858176459027,MCSE-T2,Testing,R4,April,Corn,Annual,-0.24782780771268173,0.42777405691934095,0.768261878241147,0.10897682956052468,-1.2709369278824059,1.060709606814768,1.1625633581750616,-0.3985291208194161,-0.3268123452529996,-0.6065361194713501,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
5/2/2014,0.5736858176459027,MCSE-T2,Testing,R1,May,Corn,Annual,-0.23132610790986743,0.42777405691934095,0.11232099905663903,0.1414414405147211,-0.5047090412743988,1.171143403109549,1.274548875013626,-0.3985291208194161,-0.3948924684387284,-0.38987867049238156,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
5/2/2014,0.5736858176459027,MCSE-T2,Testing,R2,May,Corn,Annual,-0.24501900774624527,0.42777405691934095,0.11232099905663903,0.1414414405147211,-0.5047090412743988,1.171143403109549,1.274548875013626,-0.972938675459103,-0.2933364836083721,0.3845505911208186,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
5/2/2014,0.5736858176459027,MCSE-T2,Testing,R3,May,Corn,Annual,-0.19024740840073393,0.42777405691934095,0.11232099905663903,0.1414414405147211,-0.5047090412743988,1.171143403109549,1.274548875013626,-0.8293362823829439,-0.5823949070580955,-0.7052115939606376,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
5/2/2014,0.5736858176459027,MCSE-T2,Testing,R4,May,Corn,Annual,-0.2211442080315352,0.42777405691934095,0.11232099905663903,0.1414414405147211,-0.5047090412743988,1.171143403109549,1.274548875013626,-0.2549267336315732,-0.5088608513602589,-0.5500102115736178,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
5/15/2014,0.5736858176459027,MCSE-T2,Testing,R1,May,Corn,Annual,-0.08456630966356136,0.42777405691934095,1.5762617794184273,0.119938905986617,-0.6259142778079899,1.2608708625990586,1.3655371074449596,-0.6857338951951013,0.4290006080980195,0.57679859159996,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
5/15/2014,0.5736858176459027,MCSE-T2,Testing,R2,May,Corn,Annual,0.1310090877604385,0.42777405691934095,1.5762617794184273,0.119938905986617,-0.6259142778079899,1.2608708625990586,1.3655371074449596,-0.972938675459103,1.3489688706829996,-1.3797548418959756e-18,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
5/15/2014,0.5736858176459027,MCSE-T2,Testing,R3,May,Corn,Annual,-0.152679708849646,0.42777405691934095,1.5762617794184273,0.119938905986617,-0.6259142778079899,1.2608708625990586,1.3655371074449596,-0.6857338951951013,0.20791484136789368,-0.6189760826270553,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
5/15/2014,0.5736858176459027,MCSE-T2,Testing,R4,May,Corn,Annual,-0.13898680901326818,0.42777405691934095,1.5762617794184273,0.119938905986617,-0.6259142778079899,1.2608708625990586,1.3655371074449596,-0.11132434644373067,0.5631189883788289,-0.0705311899021847,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
6/3/2014,0.5736858176459027,MCSE-T2,Testing,R1,June,Corn,Annual,-0.16110610874895545,0.42777405691934095,-0.013897927695531411,-0.5006832670598363,0.881246489522753,-1.2514980031072094,1.4985199086907548,-1.2601434498347885,1.6119005539744873,-0.49712693517312984,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
6/3/2014,0.5736858176459027,MCSE-T2,Testing,R2,June,Corn,Annual,-0.1807677085140108,0.42777405691934095,-0.013897927695531411,-0.5006832670598363,0.881246489522753,-1.2514980031072094,1.4985199086907548,-1.1165410626469459,1.0883687782242355,-0.3813801435964472,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
6/3/2014,0.5736858176459027,MCSE-T2,Testing,R3,June,Corn,Annual,-0.16110610874895545,0.42777405691934095,-0.013897927695531411,-0.5006832670598363,0.881246489522753,-1.2514980031072094,1.4985199086907548,-1.2601434498347885,2.2681819621948325,-0.5123011632075001,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
6/3/2014,0.5736858176459027,MCSE-T2,Testing,R4,June,Corn,Annual,-0.22289970801055797,0.42777405691934095,-0.013897927695531411,-0.5006832670598363,0.881246489522753,-1.2514980031072094,1.4985199086907548,-0.8293362823829439,-5.636108222397837e-19,-1.3797548418959756e-18,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
6/17/2014,0.5736858176459027,MCSE-T2,Testing,R1,June,Corn,Annual,-0.18778970843010198,0.42777405691934095,-0.5187736347042133,-0.4365972817996048,1.296506169472622,-1.154868431349276,1.5965072359244987,-1.5473482242104737,-5.636108222397837e-19,-0.488396557731763,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
6/17/2014,0.5736858176459027,MCSE-T2,Testing,R2,June,Corn,Annual,-0.21377110811963942,0.42777405691934095,-0.5187736347042133,-0.4365972817996048,1.296506169472622,-1.154868431349276,1.5965072359244987,-1.403745837022631,-5.636108222397837e-19,-0.0981278935491178,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
6/17/2014,0.5736858176459027,MCSE-T2,Testing,R3,June,Corn,Annual,-0.21377110811963942,0.42777405691934095,-0.5187736347042133,-0.4365972817996048,1.296506169472622,-1.154868431349276,1.5965072359244987,-1.403745837022631,-5.636108222397837e-19,-0.4647691073069117,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
6/17/2014,0.5736858176459027,MCSE-T2,Testing,R4,June,Corn,Annual,-0.21377110811963942,0.42777405691934095,-0.5187736347042133,-0.4365972817996048,1.296506169472622,-1.154868431349276,1.5965072359244987,-0.972938675459103,-5.636108222397837e-19,-0.14919367342146161,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
7/3/2014,0.5736858176459027,MCSE-T2,Testing,R1,July,Corn,Annual,0.08325948833101833,0.42777405691934095,1.5514155339947717,1.4164152525340656,0.41223492206668266,-1.044434635054495,-1.287119822668534,-0.967532729742927,0.5097283946623861,-0.47841898357073365,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
7/3/2014,0.5736858176459027,MCSE-T2,Testing,R2,July,Corn,Annual,0.22405058664864688,0.42777405691934095,1.5514155339947717,1.4164152525340656,0.41223492206668266,-1.044434635054495,-1.287119822668534,-1.0502083045292572,2.3233566476197125,0.22558896364783007,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
7/3/2014,0.5736858176459027,MCSE-T2,Testing,R3,July,Corn,Annual,0.207197786850028,0.42777405691934095,1.5514155339947717,1.4164152525340656,0.41223492206668266,-1.044434635054495,-1.287119822668534,-1.0760880860938098,1.7111489104340036,-0.4104467581099688,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
7/3/2014,0.5736858176459027,MCSE-T2,Testing,R4,July,Corn,Annual,0.23739238648922018,0.42777405691934095,1.5514155339947717,1.4164152525340656,0.41223492206668266,-1.044434635054495,-1.287119822668534,-0.8694990591401185,1.0892938625000768,-0.34209344470656683,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
7/14/2014,0.5736858176459027,MCSE-T2,Testing,R1,July,Corn,Annual,-0.1930562083671704,0.42777405691934095,0.3896050979846357,1.8118932405215473,0.7716347973532445,-0.9685114001018332,-1.210129779842021,-1.2601434498347885,0.22620768063000002,-0.5044344196813448,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
7/14/2014,0.5736858176459027,MCSE-T2,Testing,R2,July,Corn,Annual,-0.21271780813222574,0.42777405691934095,0.3896050979846357,1.8118932405215473,0.7716347973532445,-0.9685114001018332,-1.210129779842021,-1.5473482242104737,2.3001091786081056,0.24535109374235078,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
7/14/2014,0.5736858176459027,MCSE-T2,Testing,R3,July,Corn,Annual,-0.21622880809027137,0.42777405691934095,0.3896050979846357,1.8118932405215473,0.7716347973532445,-0.9685114001018332,-1.210129779842021,-1.1165410626469459,1.4165956190168913,-0.42475425804626593,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
7/14/2014,0.5736858176459027,MCSE-T2,Testing,R4,July,Corn,Annual,-0.19621610832941144,0.42777405691934095,0.3896050979846357,1.8118932405215473,0.7716347973532445,-0.9685114001018332,-1.210129779842021,-0.6857338951951013,0.49754418129485617,-0.4460190870909769,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
7/30/2014,0.5736858176459027,MCSE-T2,Testing,R1,July,Corn,Annual,-0.17866110853918343,0.42777405691934095,-0.5187736347042133,-0.5116453434859287,0.5755985017423927,-0.8580776038070522,-1.0981442630034566,-1.9781553916623178,0.02433157725488876,-0.5996569052782327,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
7/30/2014,0.5736858176459027,MCSE-T2,Testing,R2,July,Corn,Annual,-0.18217210849722903,0.42777405691934095,-0.5187736347042133,-0.5116453434859287,0.5755985017423927,-0.8580776038070522,-1.0981442630034566,-2.2653601660380036,1.4353250413270562,-0.07987031834928299,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
7/30/2014,0.5736858176459027,MCSE-T2,Testing,R3,July,Corn,Annual,-0.2889065072218153,0.42777405691934095,-0.5187736347042133,-0.5116453434859287,0.5755985017423927,-0.8580776038070522,-1.0981442630034566,-1.8345530044744753,0.830526240071085,-0.5357250778476991,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
7/30/2014,0.5736858176459027,MCSE-T2,Testing,R4,July,Corn,Annual,-0.21201560814061665,0.42777405691934095,-0.5187736347042133,-0.5116453434859287,0.5755985017423927,-0.8580776038070522,-1.0981442630034566,-1.1165410626469459,0.1859983614208356,-0.5471014180671675,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
8/19/2014,0.5736858176459027,MCSE-T2,Testing,R1,August,Corn,Annual,-0.19972710828745702,0.42777405691934095,0.23853992580880953,-0.44713773990161654,0.8253866848594456,-0.7200353584385759,-0.958162366955251,-2.121757778850161,-0.22801355165598564,-0.7186850122137832,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
8/19/2014,0.5736858176459027,MCSE-T2,Testing,R2,August,Corn,Annual,-0.1930562083671704,0.42777405691934095,0.23853992580880953,-0.44713773990161654,0.8253866848594456,-0.7200353584385759,-0.958162366955251,-1.6909506113983162,0.35434486991825376,-0.48639708336289283,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
8/19/2014,0.5736858176459027,MCSE-T2,Testing,R3,August,Corn,Annual,-0.23273050789308566,0.42777405691934095,0.23853992580880953,-0.44713773990161654,0.8253866848594456,-0.7200353584385759,-0.958162366955251,-2.2653601660380036,0.09793951658133614,-0.6744386024379988,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
8/19/2014,0.5736858176459027,MCSE-T2,Testing,R4,August,Corn,Annual,-0.22254860801475343,0.42777405691934095,0.23853992580880953,-0.44713773990161654,0.8253866848594456,-0.7200353584385759,-0.958162366955251,-1.6909506113983162,-0.20343391372970468,-0.6734543315653546,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
9/16/2014,0.5736858176459027,MCSE-T2,Testing,R1,September,Corn,Annual,-0.2078024081909619,0.42777405691934095,-0.4939273892805577,0.4947575960941558,-0.004078716461739459,-0.5267762149227092,-0.7621877124877634,-1.1165410626469459,-0.39218034952845604,-0.7807675668998078,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
9/16/2014,0.5736858176459027,MCSE-T2,Testing,R2,September,Corn,Annual,-0.2211442080315352,0.42777405691934095,-0.4939273892805577,0.4947575960941558,-0.004078716461739459,-0.5267762149227092,-0.7621877124877634,-1.1165410626469459,-0.31085637573273206,-0.7983085511099571,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
9/16/2014,0.5736858176459027,MCSE-T2,Testing,R3,September,Corn,Annual,-0.1972694083168251,0.42777405691934095,-0.4939273892805577,0.4947575960941558,-0.004078716461739459,-0.5267762149227092,-0.7621877124877634,-1.1165410626469459,-0.3494595278202515,-0.7802278443118318,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
9/16/2014,0.5736858176459027,MCSE-T2,Testing,R4,September,Corn,Annual,-0.234837107867913,0.42777405691934095,-0.4939273892805577,0.4947575960941558,-0.004078716461739459,-0.5267762149227092,-0.7621877124877634,-0.3985291208194161,-0.49216251354986695,-0.7515550817297261,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
10/7/2014,0.5736858176459027,MCSE-T2,Testing,R1,October,Corn,Annual,-0.24150800778819967,0.42777405691934095,-0.21664329035256116,2.112085487266843,-0.21170855643667386,-0.3818318572858091,-0.6152067216371476,-0.972938675459103,-0.10817144482406,-0.8643571030607928,0.3529331660059109,0.12619812981142803,-0.3576618757130416,1
10/7/2014,0.5736858176459027,MCSE-T2,Testing,R2,October,Corn,Annual,-0.234837107867913,0.42777405691934095,-0.21664329035256116,2.112085487266843,-0.21170855643667386,-0.3818318572858091,-0.6152067216371476,-1.1165410626469459,0.10383339004023606,-0.8665545450174719,0.6137846630024055,-0.13587656552521712,-0.6310047233101884,1
10/7/2014,0.5736858176459027,MCSE-T2,Testing,R3,October,Corn,Annual,-0.16286160872797822,0.42777405691934095,-0.21664329035256116,2.112085487266843,-0.21170855643667386,-0.3818318572858091,-0.6152067216371476,-0.8293362823829439,-0.04216005469202888,-0.8533698931966514,0.4451216464531033,-0.1998759659151513,-0.06913331436049763,1
10/7/2014,0.5736858176459027,MCSE-T2,Testing,R4,October,Corn,Annual,-0.2211442080315352,0.42777405691934095,-0.21664329035256116,2.112085487266843,-0.21170855643667386,-0.3818318572858091,-0.6152067216371476,-0.2549267336315732,-0.19374176513457111,-0.8354241170757998,-0.07658134753988606,0.13208531514845395,-0.08431902811589458,1
